ts,DMC Building 1 Data Quality Tests Dup of AHU_04_B1 Return Air Temp,DMC Building 1 Data Quality Tests New-Point
2023-03-17T11:55:00+04:00 Dubai,24.420629501342773°C,83.86%
2023-03-17T12:00:00+04:00 Dubai,24.420629501342773°C,86.21%
2023-03-17T12:05:00+04:00 Dubai,24.420629501342773°C,86.21%
2023-03-17T12:10:00+04:00 Dubai,24.420629501342773°C,87.43%
2023-03-17T12:15:00+04:00 Dubai,24.420629501342773°C,88.60%
2023-03-17T12:20:00+04:00 Dubai,24.420629501342773°C,88.60%
2023-03-17T12:25:00+04:00 Dubai,24.420629501342773°C,89.71%
2023-03-17T12:30:00+04:00 Dubai,24.420629501342773°C,89.71%
2023-03-17T12:35:00+04:00 Dubai,24.420629501342773°C,90.71%
2023-03-17T12:40:00+04:00 Dubai,24.420629501342773°C,91.79%
2023-03-17T12:45:00+04:00 Dubai,24.420629501342773°C,91.79%
2023-03-17T12:50:00+04:00 Dubai,24.420629501342773°C,92.83%
2023-03-17T12:55:00+04:00 Dubai,24.420629501342773°C,92.83%
2023-03-17T13:00:00+04:00 Dubai,24.420629501342773°C,92.83%
2023-03-17T13:05:00+04:00 Dubai,24.420629501342773°C,93.89%
2023-03-17T13:10:00+04:00 Dubai,24.420629501342773°C,93.89%
2023-03-17T13:15:00+04:00 Dubai,24.420629501342773°C,93.89%
2023-03-17T13:20:00+04:00 Dubai,24.420629501342773°C,94.89%
2023-03-17T13:25:00+04:00 Dubai,24.420629501342773°C,94.89%
2023-03-17T13:30:00+04:00 Dubai,24.420629501342773°C,94.89%
2023-03-17T13:35:00+04:00 Dubai,24.420629501342773°C,94.89%
2023-03-17T13:40:00+04:00 Dubai,24.420629501342773°C,94.89%
2023-03-17T13:45:00+04:00 Dubai,24.420629501342773°C,94.89%
2023-03-17T13:50:00+04:00 Dubai,24.420629501342773°C,94.89%
2023-03-17T13:55:00+04:00 Dubai,24.420629501342773°C,94.89%
2023-03-17T14:00:00+04:00 Dubai,24.420629501342773°C,94.89%
2023-03-17T14:05:00+04:00 Dubai,24.420629501342773°C,94.89%
2023-03-17T14:10:00+04:00 Dubai,24.420629501342773°C,94.89%
2023-03-17T14:15:00+04:00 Dubai,24.420629501342773°C,94.89%
2023-03-17T14:20:00+04:00 Dubai,24.420629501342773°C,94.89%
2023-03-17T14:25:00+04:00 Dubai,24.420629501342773°C,94.89%
2023-03-17T14:30:00+04:00 Dubai,24.420629501342773°C,94.89%
2023-03-17T14:35:00+04:00 Dubai,24.420629501342773°C,94.89%
2023-03-17T14:40:00+04:00 Dubai,24.420629501342773°C,94.89%
2023-03-17T14:45:00+04:00 Dubai,24.420629501342773°C,94.89%
2023-03-17T14:50:00+04:00 Dubai,24.420629501342773°C,94.89%
2023-03-17T14:55:00+04:00 Dubai,24.420629501342773°C,94.89%
2023-03-17T15:00:00+04:00 Dubai,24.420629501342773°C,94.89%
2023-03-17T15:05:00+04:00 Dubai,24.420629501342773°C,94.89%
2023-03-17T15:10:00+04:00 Dubai,24.420629501342773°C,94.89%
2023-03-17T15:15:00+04:00 Dubai,24.420629501342773°C,94.89%
2023-03-17T15:20:00+04:00 Dubai,24.420629501342773°C,94.89%
2023-03-17T15:25:00+04:00 Dubai,24.420629501342773°C,94.89%
2023-03-17T15:30:00+04:00 Dubai,24.420629501342773°C,94.89%
2023-03-17T15:35:00+04:00 Dubai,24.420629501342773°C,94.89%
2023-03-17T15:40:00+04:00 Dubai,24.420629501342773°C,94.89%
2023-03-17T15:45:00+04:00 Dubai,24.420629501342773°C,94.89%
2023-03-17T15:50:00+04:00 Dubai,24.420629501342773°C,94.89%
2023-03-17T15:55:00+04:00 Dubai,24.420629501342773°C,94.89%
2023-03-17T16:00:00+04:00 Dubai,24.420629501342773°C,94.89%
2023-03-17T16:05:00+04:00 Dubai,24.420629501342773°C,94.89%
2023-03-17T16:10:00+04:00 Dubai,24.420629501342773°C,94.89%
2023-03-17T16:15:00+04:00 Dubai,24.420629501342773°C,94.89%
2023-03-17T16:20:00+04:00 Dubai,24.420629501342773°C,94.89%
2023-03-17T16:25:00+04:00 Dubai,24.420629501342773°C,94.89%
2023-03-17T16:30:00+04:00 Dubai,24.420629501342773°C,94.89%
2023-03-17T16:35:00+04:00 Dubai,24.420629501342773°C,94.89%
2023-03-17T16:40:00+04:00 Dubai,24.420629501342773°C,94.89%
2023-03-17T16:45:00+04:00 Dubai,24.420629501342773°C,94.89%
2023-03-17T16:50:00+04:00 Dubai,24.420629501342773°C,94.89%
2023-03-17T16:55:00+04:00 Dubai,24.420629501342773°C,94.89%
2023-03-17T17:00:00+04:00 Dubai,24.420629501342773°C,94.89%
2023-03-17T17:05:00+04:00 Dubai,24.420629501342773°C,94.89%
2023-03-17T17:10:00+04:00 Dubai,24.420629501342773°C,94.89%
2023-03-17T17:15:00+04:00 Dubai,24.420629501342773°C,94.89%
2023-03-17T17:20:00+04:00 Dubai,24.420629501342773°C,94.89%
2023-03-17T17:25:00+04:00 Dubai,24.420629501342773°C,94.89%
2023-03-17T17:30:00+04:00 Dubai,24.420629501342773°C,94.89%
2023-03-17T17:35:00+04:00 Dubai,24.420629501342773°C,94.89%
2023-03-17T17:40:00+04:00 Dubai,24.420629501342773°C,94.89%
2023-03-17T17:45:00+04:00 Dubai,24.271392822265625°C,94.89%
2023-03-17T17:50:00+04:00 Dubai,24.271392822265625°C,94.89%
2023-03-17T17:55:00+04:00 Dubai,24.271392822265625°C,94.89%
2023-03-17T18:00:00+04:00 Dubai,24.271392822265625°C,94.89%
2023-03-17T18:05:00+04:00 Dubai,24.271392822265625°C,94.89%
2023-03-17T18:10:00+04:00 Dubai,24.271392822265625°C,94.89%
2023-03-17T18:15:00+04:00 Dubai,24.271392822265625°C,94.89%
2023-03-17T18:20:00+04:00 Dubai,24.271392822265625°C,94.89%
2023-03-17T18:25:00+04:00 Dubai,24.271392822265625°C,92.36%
2023-03-17T18:30:00+04:00 Dubai,24.271392822265625°C,91.15%
2023-03-17T18:35:00+04:00 Dubai,24.12211036682129°C,88.64%
2023-03-17T18:40:00+04:00 Dubai,24.12211036682129°C,82.72%
2023-03-17T18:45:00+04:00 Dubai,24.12211036682129°C,78.14%
2023-03-17T18:50:00+04:00 Dubai,23.97340965270996°C,68.37%
2023-03-17T18:55:00+04:00 Dubai,23.97340965270996°C,58.43%
2023-03-17T19:00:00+04:00 Dubai,23.97340965270996°C,49.26%
2023-03-17T19:05:00+04:00 Dubai,23.824703216552734°C,39.87%
2023-03-17T19:10:00+04:00 Dubai,23.824703216552734°C,34.18%
2023-03-17T19:15:00+04:00 Dubai,23.824703216552734°C,35.26%
2023-03-17T19:20:00+04:00 Dubai,23.824703216552734°C,34.07%
2023-03-17T19:25:00+04:00 Dubai,23.824703216552734°C,31.48%
2023-03-17T19:30:00+04:00 Dubai,23.824703216552734°C,29.23%
2023-03-17T19:35:00+04:00 Dubai,23.824703216552734°C,32.76%
2023-03-17T19:40:00+04:00 Dubai,23.824703216552734°C,32.76%
2023-03-17T19:45:00+04:00 Dubai,23.824703216552734°C,32.76%
2023-03-17T19:50:00+04:00 Dubai,23.824703216552734°C,32.76%
2023-03-17T19:55:00+04:00 Dubai,23.824703216552734°C,32.76%
2023-03-17T20:00:00+04:00 Dubai,23.824703216552734°C,32.76%
2023-03-17T20:05:00+04:00 Dubai,23.824703216552734°C,32.76%
2023-03-17T20:10:00+04:00 Dubai,23.824703216552734°C,32.76%
2023-03-17T20:15:00+04:00 Dubai,23.824703216552734°C,32.76%
2023-03-17T20:20:00+04:00 Dubai,23.824703216552734°C,32.76%
2023-03-17T20:25:00+04:00 Dubai,23.824703216552734°C,32.76%
2023-03-17T20:30:00+04:00 Dubai,23.824703216552734°C,32.76%
2023-03-17T20:35:00+04:00 Dubai,23.824703216552734°C,32.76%
2023-03-17T20:40:00+04:00 Dubai,23.824703216552734°C,32.76%
2023-03-17T20:45:00+04:00 Dubai,23.824703216552734°C,32.76%
2023-03-17T20:50:00+04:00 Dubai,23.824703216552734°C,32.76%
2023-03-17T20:55:00+04:00 Dubai,23.824703216552734°C,32.76%
2023-03-17T21:00:00+04:00 Dubai,23.824703216552734°C,32.76%
2023-03-17T21:05:00+04:00 Dubai,23.824703216552734°C,32.76%
2023-03-17T21:10:00+04:00 Dubai,23.824703216552734°C,32.76%
2023-03-17T21:15:00+04:00 Dubai,23.824703216552734°C,32.76%
2023-03-17T21:20:00+04:00 Dubai,23.824703216552734°C,32.76%
2023-03-17T21:25:00+04:00 Dubai,23.824703216552734°C,32.76%
2023-03-17T21:30:00+04:00 Dubai,23.824703216552734°C,32.76%
2023-03-17T21:35:00+04:00 Dubai,23.824703216552734°C,32.76%
2023-03-17T21:40:00+04:00 Dubai,23.824703216552734°C,32.76%
2023-03-17T21:45:00+04:00 Dubai,23.824703216552734°C,32.76%
2023-03-17T21:50:00+04:00 Dubai,23.824703216552734°C,32.76%
2023-03-17T21:55:00+04:00 Dubai,23.824703216552734°C,32.76%
2023-03-17T22:00:00+04:00 Dubai,23.824703216552734°C,32.76%
2023-03-17T22:05:00+04:00 Dubai,23.824703216552734°C,32.76%
2023-03-17T22:10:00+04:00 Dubai,23.824703216552734°C,32.76%
2023-03-17T22:15:00+04:00 Dubai,23.824703216552734°C,32.76%
2023-03-17T22:20:00+04:00 Dubai,23.824703216552734°C,32.76%
2023-03-17T22:25:00+04:00 Dubai,23.824703216552734°C,32.76%
2023-03-17T22:30:00+04:00 Dubai,23.824703216552734°C,32.76%
2023-03-17T22:35:00+04:00 Dubai,23.824703216552734°C,32.76%
2023-03-17T22:40:00+04:00 Dubai,23.824703216552734°C,32.76%
2023-03-17T22:45:00+04:00 Dubai,23.67565155029297°C,32.76%
2023-03-17T22:50:00+04:00 Dubai,23.67565155029297°C,32.76%
2023-03-17T22:55:00+04:00 Dubai,23.67565155029297°C,32.76%
2023-03-17T23:00:00+04:00 Dubai,23.67565155029297°C,32.76%
2023-03-17T23:05:00+04:00 Dubai,23.67565155029297°C,32.76%
2023-03-17T23:10:00+04:00 Dubai,23.52582359313965°C,32.76%
2023-03-17T23:15:00+04:00 Dubai,23.52582359313965°C,32.76%
2023-03-17T23:20:00+04:00 Dubai,23.52582359313965°C,32.76%
2023-03-17T23:25:00+04:00 Dubai,23.377233505249023°C,32.76%
2023-03-17T23:30:00+04:00 Dubai,23.377233505249023°C,32.76%
2023-03-17T23:35:00+04:00 Dubai,23.377233505249023°C,32.76%
2023-03-17T23:40:00+04:00 Dubai,23.377233505249023°C,32.76%
2023-03-17T23:45:00+04:00 Dubai,23.377233505249023°C,32.76%
2023-03-17T23:50:00+04:00 Dubai,23.377233505249023°C,32.76%
2023-03-17T23:55:00+04:00 Dubai,23.377233505249023°C,32.76%
2023-03-18T00:00:00+04:00 Dubai,23.377233505249023°C,1.19%
2023-03-18T00:05:00+04:00 Dubai,23.228668212890625°C,7.97%
2023-03-18T00:10:00+04:00 Dubai,23.228668212890625°C,25.98%
2023-03-18T00:15:00+04:00 Dubai,23.228668212890625°C,24.77%
2023-03-18T00:20:00+04:00 Dubai,23.228668212890625°C,24.77%
2023-03-18T00:25:00+04:00 Dubai,23.228668212890625°C,24.77%
2023-03-18T00:30:00+04:00 Dubai,23.08015251159668°C,24.77%
2023-03-18T00:35:00+04:00 Dubai,23.08015251159668°C,24.77%
2023-03-18T00:40:00+04:00 Dubai,23.08015251159668°C,24.77%
2023-03-18T00:45:00+04:00 Dubai,23.08015251159668°C,24.77%
2023-03-18T00:50:00+04:00 Dubai,23.08015251159668°C,24.77%
2023-03-18T00:55:00+04:00 Dubai,22.931549072265625°C,24.77%
2023-03-18T01:00:00+04:00 Dubai,22.931549072265625°C,24.77%
2023-03-18T01:05:00+04:00 Dubai,22.931549072265625°C,24.77%
2023-03-18T01:10:00+04:00 Dubai,22.931549072265625°C,24.77%
2023-03-18T01:15:00+04:00 Dubai,22.931549072265625°C,24.77%
2023-03-18T01:20:00+04:00 Dubai,22.931549072265625°C,24.77%
2023-03-18T01:25:00+04:00 Dubai,22.931549072265625°C,24.77%
2023-03-18T01:30:00+04:00 Dubai,22.782392501831055°C,24.77%
2023-03-18T01:35:00+04:00 Dubai,22.782392501831055°C,24.77%
2023-03-18T01:40:00+04:00 Dubai,22.782392501831055°C,24.77%
2023-03-18T01:45:00+04:00 Dubai,22.782392501831055°C,24.77%
2023-03-18T01:50:00+04:00 Dubai,22.782392501831055°C,24.77%
2023-03-18T01:55:00+04:00 Dubai,22.782392501831055°C,24.77%
2023-03-18T02:00:00+04:00 Dubai,22.782392501831055°C,24.77%
2023-03-18T02:05:00+04:00 Dubai,22.782392501831055°C,24.77%
2023-03-18T02:10:00+04:00 Dubai,22.782392501831055°C,24.77%
2023-03-18T02:15:00+04:00 Dubai,22.782392501831055°C,24.77%
2023-03-18T02:20:00+04:00 Dubai,22.782392501831055°C,24.77%
2023-03-18T02:25:00+04:00 Dubai,22.782392501831055°C,24.77%
2023-03-18T02:30:00+04:00 Dubai,22.782392501831055°C,24.77%
2023-03-18T02:35:00+04:00 Dubai,22.782392501831055°C,24.77%
2023-03-18T02:40:00+04:00 Dubai,22.782392501831055°C,24.77%
2023-03-18T02:45:00+04:00 Dubai,22.782392501831055°C,24.77%
2023-03-18T02:50:00+04:00 Dubai,22.782392501831055°C,24.77%
2023-03-18T02:55:00+04:00 Dubai,22.782392501831055°C,24.77%
2023-03-18T03:00:00+04:00 Dubai,22.782392501831055°C,24.77%
2023-03-18T03:05:00+04:00 Dubai,22.782392501831055°C,24.77%
2023-03-18T03:10:00+04:00 Dubai,22.782392501831055°C,24.77%
2023-03-18T03:15:00+04:00 Dubai,22.782392501831055°C,24.77%
2023-03-18T03:20:00+04:00 Dubai,22.782392501831055°C,24.77%
2023-03-18T03:25:00+04:00 Dubai,22.782392501831055°C,24.77%
2023-03-18T03:30:00+04:00 Dubai,22.782392501831055°C,24.77%
2023-03-18T03:35:00+04:00 Dubai,22.782392501831055°C,24.77%
2023-03-18T03:40:00+04:00 Dubai,22.633874893188477°C,24.77%
2023-03-18T03:45:00+04:00 Dubai,22.633874893188477°C,24.77%
2023-03-18T03:50:00+04:00 Dubai,22.633874893188477°C,24.77%
2023-03-18T03:55:00+04:00 Dubai,22.633874893188477°C,24.77%
2023-03-18T04:00:00+04:00 Dubai,22.633874893188477°C,24.77%
2023-03-18T04:05:00+04:00 Dubai,22.633874893188477°C,24.77%
2023-03-18T04:10:00+04:00 Dubai,22.633874893188477°C,24.77%
2023-03-18T04:15:00+04:00 Dubai,22.633874893188477°C,24.77%
2023-03-18T04:20:00+04:00 Dubai,22.633874893188477°C,24.77%
2023-03-18T04:25:00+04:00 Dubai,22.633874893188477°C,24.77%
2023-03-18T04:30:00+04:00 Dubai,22.484342575073242°C,24.77%
2023-03-18T04:35:00+04:00 Dubai,22.484342575073242°C,24.77%
2023-03-18T04:40:00+04:00 Dubai,22.484342575073242°C,24.77%
2023-03-18T04:45:00+04:00 Dubai,22.484342575073242°C,24.77%
2023-03-18T04:50:00+04:00 Dubai,22.484342575073242°C,24.77%
2023-03-18T04:55:00+04:00 Dubai,22.484342575073242°C,24.77%
2023-03-18T05:00:00+04:00 Dubai,22.484342575073242°C,24.77%
2023-03-18T05:05:00+04:00 Dubai,22.484342575073242°C,24.77%
2023-03-18T05:10:00+04:00 Dubai,22.484342575073242°C,24.77%
2023-03-18T05:15:00+04:00 Dubai,22.484342575073242°C,24.77%
2023-03-18T05:20:00+04:00 Dubai,22.484342575073242°C,24.77%
2023-03-18T05:25:00+04:00 Dubai,22.484342575073242°C,24.77%
2023-03-18T05:30:00+04:00 Dubai,22.484342575073242°C,24.77%
2023-03-18T05:35:00+04:00 Dubai,22.484342575073242°C,24.77%
2023-03-18T05:40:00+04:00 Dubai,22.484342575073242°C,24.77%
2023-03-18T05:45:00+04:00 Dubai,22.484342575073242°C,24.77%
2023-03-18T05:50:00+04:00 Dubai,22.484342575073242°C,24.77%
2023-03-18T05:55:00+04:00 Dubai,22.484342575073242°C,24.77%
2023-03-18T06:00:00+04:00 Dubai,22.484342575073242°C,24.77%
2023-03-18T06:05:00+04:00 Dubai,22.484342575073242°C,24.77%
2023-03-18T06:10:00+04:00 Dubai,22.484342575073242°C,24.77%
2023-03-18T06:15:00+04:00 Dubai,22.484342575073242°C,24.77%
2023-03-18T06:20:00+04:00 Dubai,22.484342575073242°C,24.77%
2023-03-18T06:25:00+04:00 Dubai,22.484342575073242°C,24.77%
2023-03-18T06:30:00+04:00 Dubai,22.484342575073242°C,24.77%
2023-03-18T06:35:00+04:00 Dubai,22.484342575073242°C,24.77%
2023-03-18T06:40:00+04:00 Dubai,22.484342575073242°C,24.77%
2023-03-18T06:45:00+04:00 Dubai,22.484342575073242°C,24.77%
2023-03-18T06:50:00+04:00 Dubai,22.484342575073242°C,24.77%
2023-03-18T06:55:00+04:00 Dubai,22.484342575073242°C,24.77%
2023-03-18T07:00:00+04:00 Dubai,22.484342575073242°C,24.77%
2023-03-18T07:05:00+04:00 Dubai,22.484342575073242°C,24.77%
2023-03-18T07:10:00+04:00 Dubai,22.484342575073242°C,24.77%
2023-03-18T07:15:00+04:00 Dubai,22.484342575073242°C,24.77%
2023-03-18T07:20:00+04:00 Dubai,22.484342575073242°C,24.77%
2023-03-18T07:25:00+04:00 Dubai,22.484342575073242°C,24.77%
2023-03-18T07:30:00+04:00 Dubai,22.484342575073242°C,24.77%
2023-03-18T07:35:00+04:00 Dubai,22.484342575073242°C,24.77%
2023-03-18T07:40:00+04:00 Dubai,22.484342575073242°C,24.77%
2023-03-18T07:45:00+04:00 Dubai,22.484342575073242°C,24.77%
2023-03-18T07:50:00+04:00 Dubai,22.634336471557617°C,24.77%
2023-03-18T07:55:00+04:00 Dubai,22.634336471557617°C,24.77%
2023-03-18T08:00:00+04:00 Dubai,22.634336471557617°C,24.77%
2023-03-18T08:05:00+04:00 Dubai,22.783119201660156°C,24.77%
2023-03-18T08:10:00+04:00 Dubai,22.783119201660156°C,24.77%
2023-03-18T08:15:00+04:00 Dubai,22.783119201660156°C,24.77%
2023-03-18T08:20:00+04:00 Dubai,22.93218421936035°C,24.77%
2023-03-18T08:25:00+04:00 Dubai,22.93218421936035°C,24.77%
2023-03-18T08:30:00+04:00 Dubai,22.93218421936035°C,24.77%
2023-03-18T08:35:00+04:00 Dubai,23.080913543701172°C,24.77%
2023-03-18T08:40:00+04:00 Dubai,23.080913543701172°C,26.10%
2023-03-18T08:45:00+04:00 Dubai,23.080913543701172°C,28.58%
2023-03-18T08:50:00+04:00 Dubai,23.080913543701172°C,31.39%
2023-03-18T08:55:00+04:00 Dubai,23.231109619140625°C,34.20%
2023-03-18T09:00:00+04:00 Dubai,23.231109619140625°C,36.83%
2023-03-18T09:05:00+04:00 Dubai,23.231109619140625°C,35.25%
2023-03-18T09:10:00+04:00 Dubai,23.37990951538086°C,34.16%
2023-03-18T09:15:00+04:00 Dubai,23.37990951538086°C,34.16%
2023-03-18T09:20:00+04:00 Dubai,23.37990951538086°C,34.16%
2023-03-18T09:25:00+04:00 Dubai,23.37990951538086°C,35.21%
2023-03-18T09:30:00+04:00 Dubai,23.52944564819336°C,37.36%
2023-03-18T09:35:00+04:00 Dubai,23.52944564819336°C,38.52%
2023-03-18T09:40:00+04:00 Dubai,23.52944564819336°C,41.08%
2023-03-18T09:45:00+04:00 Dubai,23.52944564819336°C,39.68%
2023-03-18T09:50:00+04:00 Dubai,23.678125381469727°C,39.68%
2023-03-18T09:55:00+04:00 Dubai,23.678125381469727°C,39.68%
2023-03-18T10:00:00+04:00 Dubai,23.678125381469727°C,39.68%
2023-03-18T10:05:00+04:00 Dubai,23.678125381469727°C,39.68%
2023-03-18T10:10:00+04:00 Dubai,23.678125381469727°C,39.68%
2023-03-18T10:15:00+04:00 Dubai,23.678125381469727°C,39.68%
2023-03-18T10:20:00+04:00 Dubai,23.826709747314453°C,39.68%
2023-03-18T10:25:00+04:00 Dubai,23.826709747314453°C,39.68%
2023-03-18T10:30:00+04:00 Dubai,23.826709747314453°C,39.68%
2023-03-18T10:35:00+04:00 Dubai,23.826709747314453°C,39.68%
2023-03-18T10:40:00+04:00 Dubai,23.826709747314453°C,39.68%
2023-03-18T10:45:00+04:00 Dubai,23.826709747314453°C,39.68%
2023-03-18T10:50:00+04:00 Dubai,23.826709747314453°C,39.68%
2023-03-18T10:55:00+04:00 Dubai,23.826709747314453°C,39.68%
2023-03-18T11:00:00+04:00 Dubai,23.826709747314453°C,39.68%
2023-03-18T11:05:00+04:00 Dubai,23.826709747314453°C,39.68%
2023-03-18T11:10:00+04:00 Dubai,23.826709747314453°C,39.68%
2023-03-18T11:15:00+04:00 Dubai,23.826709747314453°C,39.68%
2023-03-18T11:20:00+04:00 Dubai,23.826709747314453°C,39.68%
2023-03-18T11:25:00+04:00 Dubai,23.826709747314453°C,39.68%
2023-03-18T11:30:00+04:00 Dubai,23.826709747314453°C,39.68%
2023-03-18T11:35:00+04:00 Dubai,23.826709747314453°C,39.68%
2023-03-18T11:40:00+04:00 Dubai,23.826709747314453°C,39.68%
2023-03-18T11:45:00+04:00 Dubai,23.826709747314453°C,39.68%
2023-03-18T11:50:00+04:00 Dubai,23.826709747314453°C,39.68%
2023-03-18T11:55:00+04:00 Dubai,23.826709747314453°C,39.68%
2023-03-18T12:00:00+04:00 Dubai,23.826709747314453°C,39.68%
2023-03-18T12:05:00+04:00 Dubai,23.826709747314453°C,39.68%
2023-03-18T12:10:00+04:00 Dubai,23.826709747314453°C,39.68%
2023-03-18T12:15:00+04:00 Dubai,23.826709747314453°C,39.68%
2023-03-18T12:20:00+04:00 Dubai,23.826709747314453°C,39.68%
2023-03-18T12:25:00+04:00 Dubai,23.826709747314453°C,39.68%
2023-03-18T12:30:00+04:00 Dubai,23.826709747314453°C,39.68%
2023-03-18T12:35:00+04:00 Dubai,23.826709747314453°C,39.68%
2023-03-18T12:40:00+04:00 Dubai,23.826709747314453°C,39.68%
2023-03-18T12:45:00+04:00 Dubai,23.826709747314453°C,39.68%
2023-03-18T12:50:00+04:00 Dubai,23.826709747314453°C,39.68%
2023-03-18T12:55:00+04:00 Dubai,23.826709747314453°C,39.68%
2023-03-18T13:00:00+04:00 Dubai,23.826709747314453°C,39.68%
2023-03-18T13:05:00+04:00 Dubai,23.826709747314453°C,39.68%
2023-03-18T13:10:00+04:00 Dubai,23.826709747314453°C,39.68%
2023-03-18T13:15:00+04:00 Dubai,23.826709747314453°C,39.68%
2023-03-18T13:20:00+04:00 Dubai,23.826709747314453°C,39.68%
2023-03-18T13:25:00+04:00 Dubai,23.826709747314453°C,39.68%
2023-03-18T13:30:00+04:00 Dubai,23.826709747314453°C,39.68%
2023-03-18T13:35:00+04:00 Dubai,23.826709747314453°C,39.68%
2023-03-18T13:40:00+04:00 Dubai,23.826709747314453°C,39.68%
2023-03-18T13:45:00+04:00 Dubai,23.826709747314453°C,39.68%
2023-03-18T13:50:00+04:00 Dubai,23.826709747314453°C,39.68%
2023-03-18T13:55:00+04:00 Dubai,23.826709747314453°C,39.68%
2023-03-18T14:00:00+04:00 Dubai,23.826709747314453°C,39.68%
2023-03-18T14:05:00+04:00 Dubai,23.826709747314453°C,39.68%
2023-03-18T14:10:00+04:00 Dubai,23.826709747314453°C,39.68%
2023-03-18T14:15:00+04:00 Dubai,23.826709747314453°C,38.58%
2023-03-18T14:20:00+04:00 Dubai,23.826709747314453°C,38.58%
2023-03-18T14:25:00+04:00 Dubai,23.826709747314453°C,38.58%
2023-03-18T14:30:00+04:00 Dubai,23.826709747314453°C,38.58%
2023-03-18T14:35:00+04:00 Dubai,23.826709747314453°C,38.58%
2023-03-18T14:40:00+04:00 Dubai,23.826709747314453°C,38.58%
2023-03-18T14:45:00+04:00 Dubai,23.826709747314453°C,38.58%
2023-03-18T14:50:00+04:00 Dubai,23.826709747314453°C,38.58%
2023-03-18T14:55:00+04:00 Dubai,23.826709747314453°C,38.58%
2023-03-18T15:00:00+04:00 Dubai,23.826709747314453°C,38.58%
2023-03-18T15:05:00+04:00 Dubai,23.826709747314453°C,38.58%
2023-03-18T15:10:00+04:00 Dubai,23.826709747314453°C,38.58%
2023-03-18T15:15:00+04:00 Dubai,23.826709747314453°C,38.58%
2023-03-18T15:20:00+04:00 Dubai,23.826709747314453°C,38.58%
2023-03-18T15:25:00+04:00 Dubai,23.826709747314453°C,38.58%
2023-03-18T15:30:00+04:00 Dubai,23.826709747314453°C,38.58%
2023-03-18T15:35:00+04:00 Dubai,23.826709747314453°C,38.58%
2023-03-18T15:40:00+04:00 Dubai,23.826709747314453°C,38.58%
2023-03-18T15:45:00+04:00 Dubai,23.826709747314453°C,38.58%
2023-03-18T15:50:00+04:00 Dubai,23.826709747314453°C,38.58%
2023-03-18T15:55:00+04:00 Dubai,23.826709747314453°C,38.58%
2023-03-18T16:00:00+04:00 Dubai,23.826709747314453°C,38.58%
2023-03-18T16:05:00+04:00 Dubai,23.826709747314453°C,38.58%
2023-03-18T16:10:00+04:00 Dubai,23.826709747314453°C,38.58%
2023-03-18T16:15:00+04:00 Dubai,23.826709747314453°C,38.58%
2023-03-18T16:20:00+04:00 Dubai,23.826709747314453°C,38.58%
2023-03-18T16:25:00+04:00 Dubai,23.826709747314453°C,38.58%
2023-03-18T16:30:00+04:00 Dubai,23.826709747314453°C,38.58%
2023-03-18T16:35:00+04:00 Dubai,23.826709747314453°C,38.58%
2023-03-18T16:40:00+04:00 Dubai,23.826709747314453°C,38.58%
2023-03-18T16:45:00+04:00 Dubai,23.826709747314453°C,38.58%
2023-03-18T16:50:00+04:00 Dubai,23.826709747314453°C,38.58%
2023-03-18T16:55:00+04:00 Dubai,23.826709747314453°C,38.58%
2023-03-18T17:00:00+04:00 Dubai,23.826709747314453°C,38.58%
2023-03-18T17:05:00+04:00 Dubai,23.826709747314453°C,38.58%
2023-03-18T17:10:00+04:00 Dubai,23.826709747314453°C,38.58%
2023-03-18T17:15:00+04:00 Dubai,23.826709747314453°C,38.58%
2023-03-18T17:20:00+04:00 Dubai,23.826709747314453°C,38.58%
2023-03-18T17:25:00+04:00 Dubai,23.826709747314453°C,38.58%
2023-03-18T17:30:00+04:00 Dubai,23.826709747314453°C,38.58%
2023-03-18T17:35:00+04:00 Dubai,23.826709747314453°C,36.54%
2023-03-18T17:40:00+04:00 Dubai,23.67815589904785°C,33.84%
2023-03-18T17:45:00+04:00 Dubai,23.67815589904785°C,34.89%
2023-03-18T17:50:00+04:00 Dubai,23.67815589904785°C,34.89%
2023-03-18T17:55:00+04:00 Dubai,23.67815589904785°C,34.89%
2023-03-18T18:00:00+04:00 Dubai,23.67815589904785°C,34.89%
2023-03-18T18:05:00+04:00 Dubai,23.67815589904785°C,34.89%
2023-03-18T18:10:00+04:00 Dubai,23.67815589904785°C,34.89%
2023-03-18T18:15:00+04:00 Dubai,23.67815589904785°C,34.89%
2023-03-18T18:20:00+04:00 Dubai,23.529239654541016°C,34.89%
2023-03-18T18:25:00+04:00 Dubai,23.529239654541016°C,34.89%
2023-03-18T18:30:00+04:00 Dubai,23.529239654541016°C,34.89%
2023-03-18T18:35:00+04:00 Dubai,23.529239654541016°C,34.89%
2023-03-18T18:40:00+04:00 Dubai,23.380170822143555°C,33.82%
2023-03-18T18:45:00+04:00 Dubai,23.380170822143555°C,32.49%
2023-03-18T18:50:00+04:00 Dubai,23.380170822143555°C,31.43%
2023-03-18T18:55:00+04:00 Dubai,23.380170822143555°C,29.26%
2023-03-18T19:00:00+04:00 Dubai,23.380170822143555°C,28.18%
2023-03-18T19:05:00+04:00 Dubai,23.380170822143555°C,26.44%
2023-03-18T19:10:00+04:00 Dubai,23.380170822143555°C,27.76%
