ts,DMC Building 1 Data Quality Tests Discharge-Air-Temp-Sensor Copy,DMC Building 1 Data Quality Tests Discharge-Chilled-Water-Cool-Valve-Cmd Copy
2023-05-18T02:20:00+04:00 Dubai,14.41323757,0.3392
2023-05-18T02:25:00+04:00 Dubai,14.41323757,0.3392
2023-05-18T02:30:00+04:00 Dubai,14.41323757,0.3392
2023-05-18T02:35:00+04:00 Dubai,14.41323757,0.3392
2023-05-18T02:40:00+04:00 Dubai,14.41323757,0.3392
2023-05-18T02:45:00+04:00 Dubai,14.41323757,0.3392
2023-05-18T02:50:00+04:00 Dubai,14.41323757,0.3392
2023-05-18T02:55:00+04:00 Dubai,14.41323757,0.3392
2023-05-18T03:00:00+04:00 Dubai,14.41323757,0.3392
2023-05-18T03:05:00+04:00 Dubai,14.41323757,0.3392
2023-05-18T03:10:00+04:00 Dubai,14.41323757,0.3392
2023-05-18T03:15:00+04:00 Dubai,14.41323757,0.3392
2023-05-18T03:20:00+04:00 Dubai,14.41323757,0.3392
2023-05-18T03:25:00+04:00 Dubai,14.41323757,0.3392
2023-05-18T03:30:00+04:00 Dubai,14.41323757,0.3392
2023-05-18T03:35:00+04:00 Dubai,14.41323757,0.3392
2023-05-18T03:40:00+04:00 Dubai,14.41323757,0.3392
2023-05-18T03:45:00+04:00 Dubai,14.41323757,0.3392
2023-05-18T03:50:00+04:00 Dubai,14.41323757,0.3392
2023-05-18T03:55:00+04:00 Dubai,14.41323757,0.3392
2023-05-18T04:00:00+04:00 Dubai,14.41323757,0.3392
2023-05-18T04:05:00+04:00 Dubai,14.41323757,0.3392
2023-05-18T04:10:00+04:00 Dubai,14.41323757,0.3392
2023-05-18T04:15:00+04:00 Dubai,14.41323757,0.3392
2023-05-18T04:20:00+04:00 Dubai,14.41323757,0.3392
2023-05-18T04:25:00+04:00 Dubai,14.41323757,0.3392
2023-05-18T04:30:00+04:00 Dubai,14.41323757,0.3392
2023-05-18T04:35:00+04:00 Dubai,14.41323757,0.3392
2023-05-18T04:40:00+04:00 Dubai,14.41323757,0.3392
2023-05-18T04:45:00+04:00 Dubai,14.41323757,0.3392
2023-05-18T04:50:00+04:00 Dubai,14.41323757,0.3392
2023-05-18T04:55:00+04:00 Dubai,14.41323757,0.3392
2023-05-18T05:00:00+04:00 Dubai,14.41323757,0.3392
2023-05-18T05:05:00+04:00 Dubai,14.41323757,0.3392
2023-05-18T05:10:00+04:00 Dubai,14.41323757,0.3392
2023-05-18T05:15:00+04:00 Dubai,14.41323757,0.3392
2023-05-18T05:20:00+04:00 Dubai,14.41323757,0.3392
2023-05-18T05:25:00+04:00 Dubai,14.41323757,0.3392
2023-05-18T05:30:00+04:00 Dubai,14.41323757,0.3392
2023-05-18T05:35:00+04:00 Dubai,14.41323757,0.3392
2023-05-18T05:40:00+04:00 Dubai,14.41323757,0.3392
2023-05-18T05:45:00+04:00 Dubai,14.41323757,0.3392
2023-05-18T05:50:00+04:00 Dubai,14.41323757,0.3392
2023-05-18T05:55:00+04:00 Dubai,14.41323757,0.3392
2023-05-18T06:00:00+04:00 Dubai,14.41323757,0.3392
2023-05-18T06:05:00+04:00 Dubai,14.41323757,0.3392
2023-05-18T06:10:00+04:00 Dubai,14.41323757,0.3392
2023-05-18T06:15:00+04:00 Dubai,14.56258869,0.3495
2023-05-18T06:20:00+04:00 Dubai,14.56258869,0.3598
2023-05-18T06:25:00+04:00 Dubai,14.56258869,0.3598
2023-05-18T06:30:00+04:00 Dubai,14.56258869,0.3702
2023-05-18T06:35:00+04:00 Dubai,14.56258869,0.3802
2023-05-18T06:40:00+04:00 Dubai,14.56258869,0.3802
2023-05-18T06:45:00+04:00 Dubai,14.56258869,0.3802
2023-05-18T06:50:00+04:00 Dubai,14.56258869,0.3802
2023-05-18T06:55:00+04:00 Dubai,14.56258869,0.3901
2023-05-18T07:00:00+04:00 Dubai,14.56258869,0.3901
2023-05-18T07:05:00+04:00 Dubai,14.7110939,0.4034
2023-05-18T07:10:00+04:00 Dubai,14.55529213,0.4191
2023-05-18T07:15:00+04:00 Dubai,14.40086555,0.4054
2023-05-18T07:20:00+04:00 Dubai,14.10380363,0.4054
2023-05-18T07:25:00+04:00 Dubai,14.10380363,0.4054
2023-05-18T07:30:00+04:00 Dubai,14.10380363,0.4054
2023-05-18T07:35:00+04:00 Dubai,14.10380363,0.4054
2023-05-18T07:40:00+04:00 Dubai,14.25540638,0.4054
2023-05-18T07:45:00+04:00 Dubai,14.25540638,0.4054
2023-05-18T07:50:00+04:00 Dubai,14.25540638,0.4054
2023-05-18T07:55:00+04:00 Dubai,14.25540638,0.4054
2023-05-18T08:00:00+04:00 Dubai,14.25540638,0.4054
2023-05-18T08:05:00+04:00 Dubai,14.40402889,0.4054
2023-05-18T08:10:00+04:00 Dubai,14.55423927,0.4187
2023-05-18T08:15:00+04:00 Dubai,14.70370007,0.4436
2023-05-18T08:20:00+04:00 Dubai,14.85255527,0.4706
2023-05-18T08:25:00+04:00 Dubai,14.85255527,0.4819
2023-05-18T08:30:00+04:00 Dubai,14.85255527,0.5078
2023-05-18T08:35:00+04:00 Dubai,14.85255527,0.5336
2023-05-18T08:40:00+04:00 Dubai,15.00254536,0.5588
2023-05-18T08:45:00+04:00 Dubai,15.00254536,0.5893
2023-05-18T08:50:00+04:00 Dubai,15.00254536,0.6031
2023-05-18T08:55:00+04:00 Dubai,15.00254536,0.6305
2023-05-18T09:00:00+04:00 Dubai,15.00254536,0.6556
2023-05-18T09:05:00+04:00 Dubai,15.00254536,0.6694
2023-05-18T09:10:00+04:00 Dubai,15.00254536,0.7086
2023-05-18T09:15:00+04:00 Dubai,15.00254536,0.731
2023-05-18T09:20:00+04:00 Dubai,16.30958748,0.9179
2023-05-18T09:25:00+04:00 Dubai,16.00525475,0.9803
2023-05-18T09:30:00+04:00 Dubai,15.70253372,0.9936
2023-05-18T09:35:00+04:00 Dubai,14.93859482,0.9936
2023-05-18T09:40:00+04:00 Dubai,14.17826748,0.9495
2023-05-18T09:45:00+04:00 Dubai,13.54782009,0.9495
2023-05-18T09:50:00+04:00 Dubai,13.09465694,0.8937
2023-05-18T09:55:00+04:00 Dubai,13.09465694,0.8557
2023-05-18T10:00:00+04:00 Dubai,12.9435339,0.8215
2023-05-18T10:05:00+04:00 Dubai,12.9435339,0.7981
2023-05-18T10:10:00+04:00 Dubai,12.9435339,0.7758
2023-05-18T10:15:00+04:00 Dubai,12.9435339,0.7546
2023-05-18T10:20:00+04:00 Dubai,12.9435339,0.7306
2023-05-18T10:25:00+04:00 Dubai,12.9435339,0.7052
2023-05-18T10:30:00+04:00 Dubai,12.9435339,0.6895
2023-05-18T10:35:00+04:00 Dubai,13.09441376,0.6784
2023-05-18T10:40:00+04:00 Dubai,13.24296474,0.6784
2023-05-18T10:45:00+04:00 Dubai,13.24296474,0.6661
2023-05-18T10:50:00+04:00 Dubai,13.24296474,0.6532
2023-05-18T10:55:00+04:00 Dubai,13.24296474,0.6431
2023-05-18T11:00:00+04:00 Dubai,13.24296474,0.6431
2023-05-18T11:05:00+04:00 Dubai,13.24296474,0.6326
2023-05-18T11:10:00+04:00 Dubai,13.24296474,0.6103
2023-05-18T11:15:00+04:00 Dubai,13.24296474,0.6103
2023-05-18T11:20:00+04:00 Dubai,13.24296474,0.6103
2023-05-18T11:25:00+04:00 Dubai,13.39216614,0.6103
2023-05-18T11:30:00+04:00 Dubai,13.39216614,0.6103
2023-05-18T11:35:00+04:00 Dubai,13.39216614,0.5999
2023-05-18T11:40:00+04:00 Dubai,13.39216614,0.5999
2023-05-18T11:45:00+04:00 Dubai,13.39216614,0.5999
2023-05-18T11:50:00+04:00 Dubai,13.39216614,0.5999
2023-05-18T11:55:00+04:00 Dubai,13.39216614,0.5999
2023-05-18T12:00:00+04:00 Dubai,13.39216614,0.5999
2023-05-18T12:05:00+04:00 Dubai,13.54442024,0.5999
2023-05-18T12:10:00+04:00 Dubai,13.54442024,0.5999
2023-05-18T12:15:00+04:00 Dubai,13.54442024,0.5999
2023-05-18T12:20:00+04:00 Dubai,13.54442024,0.5999
2023-05-18T12:25:00+04:00 Dubai,13.54442024,0.5999
2023-05-18T12:30:00+04:00 Dubai,13.54442024,0.5999
2023-05-18T12:35:00+04:00 Dubai,13.54442024,0.5999
2023-05-18T12:40:00+04:00 Dubai,13.39545345,0.589
2023-05-18T12:45:00+04:00 Dubai,13.39545345,0.589
2023-05-18T12:50:00+04:00 Dubai,13.39545345,0.589
2023-05-18T12:55:00+04:00 Dubai,13.54429436,0.589
2023-05-18T13:00:00+04:00 Dubai,13.54429436,0.589
2023-05-18T13:05:00+04:00 Dubai,13.54429436,0.589
2023-05-18T13:10:00+04:00 Dubai,13.54429436,0.589
2023-05-18T13:15:00+04:00 Dubai,13.54429436,0.589
2023-05-18T13:20:00+04:00 Dubai,13.54429436,0.589
2023-05-18T13:25:00+04:00 Dubai,13.69361496,0.589
2023-05-18T13:30:00+04:00 Dubai,13.69361496,0.589
2023-05-18T13:35:00+04:00 Dubai,13.84472084,0.589
2023-05-18T13:40:00+04:00 Dubai,13.69443798,0.589
2023-05-18T13:45:00+04:00 Dubai,13.69443798,0.589
2023-05-18T13:50:00+04:00 Dubai,13.54540253,0.589
2023-05-18T13:55:00+04:00 Dubai,13.39538002,0.5749
2023-05-18T14:00:00+04:00 Dubai,13.39538002,0.5749
2023-05-18T14:05:00+04:00 Dubai,13.39538002,0.5749
2023-05-18T14:10:00+04:00 Dubai,13.5443058,0.5749
2023-05-18T14:15:00+04:00 Dubai,13.5443058,0.5749
2023-05-18T14:20:00+04:00 Dubai,13.39531326,0.5639
2023-05-18T14:25:00+04:00 Dubai,13.39531326,0.5532
2023-05-18T14:30:00+04:00 Dubai,13.39531326,0.5532
2023-05-18T14:35:00+04:00 Dubai,13.54449558,0.5532
2023-05-18T14:40:00+04:00 Dubai,13.54449558,0.5532
2023-05-18T14:45:00+04:00 Dubai,13.54449558,0.5532
2023-05-18T14:50:00+04:00 Dubai,13.54449558,0.5532
2023-05-18T14:55:00+04:00 Dubai,13.54449558,0.5532
2023-05-18T15:00:00+04:00 Dubai,13.54449558,0.5532
2023-05-18T15:05:00+04:00 Dubai,13.54449558,0.5532
2023-05-18T15:10:00+04:00 Dubai,13.54449558,0.5532
2023-05-18T15:15:00+04:00 Dubai,13.54449558,0.5532
2023-05-18T15:20:00+04:00 Dubai,13.54449558,0.5532
2023-05-18T15:25:00+04:00 Dubai,13.54449558,0.5532
2023-05-18T15:30:00+04:00 Dubai,13.54449558,0.5532
2023-05-18T15:35:00+04:00 Dubai,13.54449558,0.5532
2023-05-18T15:40:00+04:00 Dubai,13.54449558,0.5532
2023-05-18T15:45:00+04:00 Dubai,13.54449558,0.5532
2023-05-18T15:50:00+04:00 Dubai,13.54449558,0.5532
2023-05-18T15:55:00+04:00 Dubai,13.54449558,0.5532
2023-05-18T16:00:00+04:00 Dubai,13.54449558,0.5532
2023-05-18T16:05:00+04:00 Dubai,13.54449558,0.5532
2023-05-18T16:10:00+04:00 Dubai,13.54449558,0.5532
2023-05-18T16:15:00+04:00 Dubai,13.54449558,0.5532
2023-05-18T16:20:00+04:00 Dubai,13.54449558,0.5532
2023-05-18T16:25:00+04:00 Dubai,13.54449558,0.5532
2023-05-18T16:30:00+04:00 Dubai,13.54449558,0.5532
2023-05-18T16:35:00+04:00 Dubai,13.54449558,0.5532
2023-05-18T16:40:00+04:00 Dubai,13.69450569,0.5532
2023-05-18T16:45:00+04:00 Dubai,13.69450569,0.5532
2023-05-18T16:50:00+04:00 Dubai,13.69450569,0.5532
2023-05-18T16:55:00+04:00 Dubai,13.54296303,0.5532
2023-05-18T17:00:00+04:00 Dubai,13.54296303,0.5532
2023-05-18T17:05:00+04:00 Dubai,13.39360714,0.5532
2023-05-18T17:10:00+04:00 Dubai,13.39360714,0.5422
2023-05-18T17:15:00+04:00 Dubai,13.39360714,0.53
2023-05-18T17:20:00+04:00 Dubai,13.39360714,0.5068
2023-05-18T17:25:00+04:00 Dubai,13.54489803,0.5208
2023-05-18T17:30:00+04:00 Dubai,13.6936636,0.5208
2023-05-18T17:35:00+04:00 Dubai,13.6936636,0.5208
2023-05-18T17:40:00+04:00 Dubai,13.6936636,0.5208
2023-05-18T17:45:00+04:00 Dubai,13.6936636,0.5208
2023-05-18T17:50:00+04:00 Dubai,13.54243183,0.5208
2023-05-18T17:55:00+04:00 Dubai,13.39260578,0.5092
2023-05-18T18:00:00+04:00 Dubai,13.39260578,0.4984
2023-05-18T18:05:00+04:00 Dubai,13.39260578,0.4984
2023-05-18T18:10:00+04:00 Dubai,13.54170895,0.4984
2023-05-18T18:15:00+04:00 Dubai,13.39273071,0.4984
2023-05-18T18:20:00+04:00 Dubai,13.39273071,0.4742
2023-05-18T18:25:00+04:00 Dubai,13.24355125,0.4642
2023-05-18T18:30:00+04:00 Dubai,13.24355125,0.4642
2023-05-18T18:35:00+04:00 Dubai,13.24355125,0.4525
2023-05-18T18:40:00+04:00 Dubai,13.39473057,0.4525
2023-05-18T18:45:00+04:00 Dubai,13.39473057,0.4498
2023-05-18T18:50:00+04:00 Dubai,13.24329376,0.4238
2023-05-18T18:55:00+04:00 Dubai,13.24329376,0.4126
2023-05-18T19:00:00+04:00 Dubai,13.24329376,0.4126
2023-05-18T19:05:00+04:00 Dubai,13.24329376,0.384
2023-05-18T19:10:00+04:00 Dubai,13.39262676,0.3967
2023-05-18T19:15:00+04:00 Dubai,13.39262676,0.3851
2023-05-18T19:20:00+04:00 Dubai,13.39262676,0.3851
2023-05-18T19:25:00+04:00 Dubai,13.39262676,0.3851
2023-05-18T19:30:00+04:00 Dubai,13.5442915,0.3851
2023-05-18T19:35:00+04:00 Dubai,13.5442915,0.3851
2023-05-18T19:40:00+04:00 Dubai,13.5442915,0.3851
2023-05-18T19:45:00+04:00 Dubai,13.5442915,0.3851
2023-05-18T19:50:00+04:00 Dubai,13.5442915,0.3851
2023-05-18T19:55:00+04:00 Dubai,13.5442915,0.3851
2023-05-18T20:00:00+04:00 Dubai,13.5442915,0.3851
2023-05-18T20:05:00+04:00 Dubai,13.5442915,0.3851
2023-05-18T20:10:00+04:00 Dubai,13.5442915,0.3851
2023-05-18T20:15:00+04:00 Dubai,13.5442915,0.3851
2023-05-18T20:20:00+04:00 Dubai,13.5442915,0.3851
2023-05-18T20:25:00+04:00 Dubai,13.5442915,0.3851
2023-05-18T20:30:00+04:00 Dubai,13.5442915,0.3851
2023-05-18T20:35:00+04:00 Dubai,13.5442915,0.3851
2023-05-18T20:40:00+04:00 Dubai,13.69378853,0.3851
2023-05-18T20:45:00+04:00 Dubai,13.69378853,0.3851
2023-05-18T20:50:00+04:00 Dubai,13.69378853,0.3851
2023-05-18T20:55:00+04:00 Dubai,13.69378853,0.3851
2023-05-18T21:00:00+04:00 Dubai,13.69378853,0.3851
2023-05-18T21:05:00+04:00 Dubai,13.69378853,0.3851
2023-05-18T21:10:00+04:00 Dubai,13.69378853,0.3851
2023-05-18T21:15:00+04:00 Dubai,13.69378853,0.3851
2023-05-18T21:20:00+04:00 Dubai,13.69378853,0.3851
2023-05-18T21:25:00+04:00 Dubai,13.69378853,0.3851
2023-05-18T21:30:00+04:00 Dubai,13.69378853,0.3851
2023-05-18T21:35:00+04:00 Dubai,13.69378853,0.3851
2023-05-18T21:40:00+04:00 Dubai,13.69378853,0.3851
2023-05-18T21:45:00+04:00 Dubai,13.69378853,0.3851
2023-05-18T21:50:00+04:00 Dubai,13.69378853,0.3851
2023-05-18T21:55:00+04:00 Dubai,13.69378853,0.3851
2023-05-18T22:00:00+04:00 Dubai,13.69378853,0.3851
2023-05-18T22:05:00+04:00 Dubai,13.69378853,0.3851
2023-05-18T22:10:00+04:00 Dubai,13.69378853,0.3851
2023-05-18T22:15:00+04:00 Dubai,13.69378853,0.3851
2023-05-18T22:20:00+04:00 Dubai,13.69378853,0.3851
2023-05-18T22:25:00+04:00 Dubai,13.69378853,0.3851
2023-05-18T22:30:00+04:00 Dubai,13.69378853,0.3851
2023-05-18T22:35:00+04:00 Dubai,13.69378853,0.3851
2023-05-18T22:40:00+04:00 Dubai,13.69378853,0.3851
2023-05-18T22:45:00+04:00 Dubai,13.69378853,0.3851
2023-05-18T22:50:00+04:00 Dubai,13.69378853,0.3851
2023-05-18T22:55:00+04:00 Dubai,13.69378853,0.3851
2023-05-18T23:00:00+04:00 Dubai,13.69378853,0.3851
2023-05-18T23:05:00+04:00 Dubai,13.69378853,0.3851
2023-05-18T23:10:00+04:00 Dubai,13.69378853,0.3851
2023-05-18T23:15:00+04:00 Dubai,13.69378853,0.3851
2023-05-18T23:20:00+04:00 Dubai,13.69378853,0.3851
2023-05-18T23:25:00+04:00 Dubai,13.69378853,0.3851
2023-05-18T23:30:00+04:00 Dubai,13.69378853,0.3851
2023-05-18T23:35:00+04:00 Dubai,13.69378853,0.3851
2023-05-18T23:40:00+04:00 Dubai,13.69378853,0.3851
2023-05-18T23:45:00+04:00 Dubai,13.69378853,0.3851
2023-05-18T23:50:00+04:00 Dubai,13.69378853,0.3851
2023-05-18T23:55:00+04:00 Dubai,13.69378853,0.3851
2023-05-19T00:00:00+04:00 Dubai,16.17770576,0
2023-05-19T00:05:00+04:00 Dubai,17.77315903,0
2023-05-19T00:10:00+04:00 Dubai,14.98984909,0.2904
2023-05-19T00:15:00+04:00 Dubai,15.14170647,0.3338
2023-05-19T00:20:00+04:00 Dubai,15.14170647,0.3597
2023-05-19T00:25:00+04:00 Dubai,15.14170647,0.3942
2023-05-19T00:30:00+04:00 Dubai,14.67351246,0.3776
2023-05-19T00:35:00+04:00 Dubai,14.52355385,0.3656
2023-05-19T00:40:00+04:00 Dubai,14.52355385,0.3656
2023-05-19T00:45:00+04:00 Dubai,14.37462234,0.3656
2023-05-19T00:50:00+04:00 Dubai,14.37462234,0.3656
2023-05-19T00:55:00+04:00 Dubai,14.37462234,0.3656
2023-05-19T01:00:00+04:00 Dubai,14.37462234,0.3656
2023-05-19T01:05:00+04:00 Dubai,14.37462234,0.3656
2023-05-19T01:10:00+04:00 Dubai,14.37462234,0.3656
2023-05-19T01:15:00+04:00 Dubai,14.37462234,0.3656
2023-05-19T01:20:00+04:00 Dubai,14.37462234,0.3656
2023-05-19T01:25:00+04:00 Dubai,14.22588825,0.3656
2023-05-19T01:30:00+04:00 Dubai,14.22588825,0.3656
2023-05-19T01:35:00+04:00 Dubai,14.22588825,0.3656
2023-05-19T01:40:00+04:00 Dubai,14.22588825,0.3656
2023-05-19T01:45:00+04:00 Dubai,14.22588825,0.3656
2023-05-19T01:50:00+04:00 Dubai,14.22588825,0.3656
2023-05-19T01:55:00+04:00 Dubai,14.22588825,0.3656
2023-05-19T02:00:00+04:00 Dubai,14.22588825,0.3656
2023-05-19T02:05:00+04:00 Dubai,14.22588825,0.3656
2023-05-19T02:10:00+04:00 Dubai,14.07709885,0.3656
2023-05-19T02:15:00+04:00 Dubai,14.07709885,0.3656
2023-05-19T02:20:00+04:00 Dubai,14.07709885,0.3656
2023-05-19T02:25:00+04:00 Dubai,14.07709885,0.3656
2023-05-19T02:30:00+04:00 Dubai,14.07709885,0.3656
2023-05-19T02:35:00+04:00 Dubai,14.07709885,0.3656
2023-05-19T02:40:00+04:00 Dubai,14.07709885,0.3656
2023-05-19T02:45:00+04:00 Dubai,14.07709885,0.3656
2023-05-19T02:50:00+04:00 Dubai,14.07709885,0.3656
2023-05-19T02:55:00+04:00 Dubai,14.07709885,0.3656
2023-05-19T03:00:00+04:00 Dubai,14.07709885,0.3656
2023-05-19T03:05:00+04:00 Dubai,14.07709885,0.3656
2023-05-19T03:10:00+04:00 Dubai,14.07709885,0.3656
2023-05-19T03:15:00+04:00 Dubai,14.07709885,0.3656
2023-05-19T03:20:00+04:00 Dubai,14.07709885,0.3656
2023-05-19T03:25:00+04:00 Dubai,14.07709885,0.3656
2023-05-19T03:30:00+04:00 Dubai,14.07709885,0.3656
2023-05-19T03:35:00+04:00 Dubai,14.07709885,0.3656
2023-05-19T03:40:00+04:00 Dubai,14.07709885,0.3656
2023-05-19T03:45:00+04:00 Dubai,14.07709885,0.3656
2023-05-19T03:50:00+04:00 Dubai,14.07709885,0.3656
2023-05-19T03:55:00+04:00 Dubai,14.07709885,0.3656
2023-05-19T04:00:00+04:00 Dubai,14.07709885,0.3656
2023-05-19T04:05:00+04:00 Dubai,14.07709885,0.3656
2023-05-19T04:10:00+04:00 Dubai,14.07709885,0.3656
2023-05-19T04:15:00+04:00 Dubai,14.07709885,0.3656
2023-05-19T04:20:00+04:00 Dubai,14.22619343,0.3656
2023-05-19T04:25:00+04:00 Dubai,14.22619343,0.3656
2023-05-19T04:30:00+04:00 Dubai,14.22619343,0.3656
2023-05-19T04:35:00+04:00 Dubai,14.22619343,0.3656
2023-05-19T04:40:00+04:00 Dubai,14.22619343,0.3656
2023-05-19T04:45:00+04:00 Dubai,14.22619343,0.3656
2023-05-19T04:50:00+04:00 Dubai,14.37499714,0.3656
2023-05-19T04:55:00+04:00 Dubai,14.37499714,0.3656
2023-05-19T05:00:00+04:00 Dubai,14.37499714,0.3656
2023-05-19T05:05:00+04:00 Dubai,14.37499714,0.3656
2023-05-19T05:10:00+04:00 Dubai,14.52401733,0.3656
2023-05-19T05:15:00+04:00 Dubai,14.52401733,0.3656
2023-05-19T05:20:00+04:00 Dubai,14.52401733,0.3656
2023-05-19T05:25:00+04:00 Dubai,14.52401733,0.3656
2023-05-19T05:30:00+04:00 Dubai,14.52401733,0.3656
2023-05-19T05:35:00+04:00 Dubai,14.52401733,0.3772
2023-05-19T05:40:00+04:00 Dubai,14.52401733,0.3772
2023-05-19T05:45:00+04:00 Dubai,14.52401733,0.3772
2023-05-19T05:50:00+04:00 Dubai,14.52401733,0.3772
2023-05-19T05:55:00+04:00 Dubai,14.52401733,0.3772
2023-05-19T06:00:00+04:00 Dubai,14.52401733,0.3772
2023-05-19T06:05:00+04:00 Dubai,14.52401733,0.3772
2023-05-19T06:10:00+04:00 Dubai,14.52401733,0.3772
2023-05-19T06:15:00+04:00 Dubai,14.52401733,0.3871
2023-05-19T06:20:00+04:00 Dubai,14.52401733,0.3992
2023-05-19T06:25:00+04:00 Dubai,14.52401733,0.3992
2023-05-19T06:30:00+04:00 Dubai,14.52401733,0.3992
2023-05-19T06:35:00+04:00 Dubai,14.52401733,0.4102
2023-05-19T06:40:00+04:00 Dubai,14.52401733,0.4102
2023-05-19T06:45:00+04:00 Dubai,14.67401886,0.4347
2023-05-19T06:50:00+04:00 Dubai,14.52106857,0.4347
2023-05-19T06:55:00+04:00 Dubai,14.22305202,0.4245
2023-05-19T07:00:00+04:00 Dubai,14.22305202,0.4245
2023-05-19T07:05:00+04:00 Dubai,14.69814682,0.4535
2023-05-19T07:10:00+04:00 Dubai,14.69814682,0.4535
2023-05-19T07:15:00+04:00 Dubai,14.69814682,0.4757
2023-05-19T07:20:00+04:00 Dubai,14.69814682,0.4657
2023-05-19T07:25:00+04:00 Dubai,14.54699135,0.4657
2023-05-19T07:30:00+04:00 Dubai,14.54699135,0.4657
2023-05-19T07:35:00+04:00 Dubai,14.54699135,0.4657
2023-05-19T07:40:00+04:00 Dubai,14.54699135,0.4765
2023-05-19T07:45:00+04:00 Dubai,14.54699135,0.4651
2023-05-19T07:50:00+04:00 Dubai,14.54699135,0.4651
2023-05-19T07:55:00+04:00 Dubai,14.54699135,0.4651
2023-05-19T08:00:00+04:00 Dubai,14.54699135,0.4651
2023-05-19T08:05:00+04:00 Dubai,14.54699135,0.4756
2023-05-19T08:10:00+04:00 Dubai,14.54699135,0.4744
2023-05-19T08:15:00+04:00 Dubai,14.54699135,0.4744
2023-05-19T08:20:00+04:00 Dubai,14.54699135,0.4744
2023-05-19T08:25:00+04:00 Dubai,14.54699135,0.4855
2023-05-19T08:30:00+04:00 Dubai,14.69593811,0.512
2023-05-19T08:35:00+04:00 Dubai,14.69593811,0.5332
2023-05-19T08:40:00+04:00 Dubai,14.69593811,0.5332
2023-05-19T08:45:00+04:00 Dubai,14.84595108,0.5608
2023-05-19T08:50:00+04:00 Dubai,14.84595108,0.5741
2023-05-19T08:55:00+04:00 Dubai,14.84595108,0.6025
2023-05-19T09:00:00+04:00 Dubai,14.84595108,0.6132
2023-05-19T09:05:00+04:00 Dubai,14.84595108,0.6256
2023-05-19T09:10:00+04:00 Dubai,14.84595108,0.6372
2023-05-19T09:15:00+04:00 Dubai,14.84595108,0.6613
2023-05-19T09:20:00+04:00 Dubai,14.84595108,0.673
2023-05-19T09:25:00+04:00 Dubai,14.84595108,0.6862
2023-05-19T09:30:00+04:00 Dubai,14.84595108,0.7132
2023-05-19T09:35:00+04:00 Dubai,14.84595108,0.7387
2023-05-19T09:40:00+04:00 Dubai,14.84595108,0.7515
2023-05-19T09:45:00+04:00 Dubai,14.84595108,0.7615
2023-05-19T09:50:00+04:00 Dubai,14.84595108,0.7846
2023-05-19T09:55:00+04:00 Dubai,14.84595108,0.7977
2023-05-19T10:00:00+04:00 Dubai,14.84595108,0.8103
2023-05-19T10:05:00+04:00 Dubai,14.84595108,0.8203
2023-05-19T10:10:00+04:00 Dubai,14.84595108,0.8319
2023-05-19T10:15:00+04:00 Dubai,14.84595108,0.8542
2023-05-19T10:20:00+04:00 Dubai,14.84595108,0.8768
2023-05-19T10:25:00+04:00 Dubai,14.84595108,0.8869
2023-05-19T10:30:00+04:00 Dubai,14.84595108,0.907
2023-05-19T10:35:00+04:00 Dubai,14.84595108,0.9236
2023-05-19T10:40:00+04:00 Dubai,14.23888397,0.9095
2023-05-19T10:45:00+04:00 Dubai,13.78088379,0.9095
2023-05-19T10:50:00+04:00 Dubai,13.32705498,0.8795
2023-05-19T10:55:00+04:00 Dubai,13.02819347,0.8215
2023-05-19T11:00:00+04:00 Dubai,13.52578163,0.8378
2023-05-19T11:05:00+04:00 Dubai,13.52018547,0.8506
2023-05-19T11:10:00+04:00 Dubai,12.9042654,0.7669
2023-05-19T11:15:00+04:00 Dubai,12.9042654,0.743
2023-05-19T11:20:00+04:00 Dubai,12.9042654,0.7258
2023-05-19T11:25:00+04:00 Dubai,12.9042654,0.6996
2023-05-19T11:30:00+04:00 Dubai,12.9042654,0.6704
2023-05-19T11:35:00+04:00 Dubai,12.9042654,0.638
2023-05-19T11:40:00+04:00 Dubai,12.9042654,0.6167
2023-05-19T11:45:00+04:00 Dubai,12.9042654,0.6029
2023-05-19T11:50:00+04:00 Dubai,13.0531826,0.5887
2023-05-19T11:55:00+04:00 Dubai,13.20183372,0.5748
2023-05-19T12:00:00+04:00 Dubai,13.20183372,0.5748
2023-05-19T12:05:00+04:00 Dubai,13.35441971,0.5748
2023-05-19T12:10:00+04:00 Dubai,13.5031004,0.5748
2023-05-19T12:15:00+04:00 Dubai,13.5031004,0.5748
2023-05-19T12:20:00+04:00 Dubai,13.5031004,0.5748
2023-05-19T12:25:00+04:00 Dubai,13.5031004,0.5748
2023-05-19T12:30:00+04:00 Dubai,13.5031004,0.5748
2023-05-19T12:35:00+04:00 Dubai,13.5031004,0.5748
2023-05-19T12:40:00+04:00 Dubai,13.5031004,0.5748
2023-05-19T12:45:00+04:00 Dubai,13.5031004,0.5748
2023-05-19T12:50:00+04:00 Dubai,13.5031004,0.5748
2023-05-19T12:55:00+04:00 Dubai,13.5031004,0.5748
2023-05-19T13:00:00+04:00 Dubai,13.5031004,0.5748
2023-05-19T13:05:00+04:00 Dubai,13.5031004,0.5748
2023-05-19T13:10:00+04:00 Dubai,13.5031004,0.5748
2023-05-19T13:15:00+04:00 Dubai,13.5031004,0.5748
2023-05-19T13:20:00+04:00 Dubai,13.5031004,0.5748
2023-05-19T13:25:00+04:00 Dubai,13.35220718,0.5648
