ts,DMC Building 1 Data Quality Tests Dup of AHU_04_B1 Return Air Temp,DMC Building 1 Data Quality Tests New-Point
2023-03-10T05:35:00+04:00 Dubai,24.270185470581055°C,35.629539489746094%
2023-03-10T05:40:00+04:00 Dubai,24.270185470581055°C,35.629539489746094%
2023-03-10T05:45:00+04:00 Dubai,24.270185470581055°C,35.629539489746094%
2023-03-10T05:50:00+04:00 Dubai,24.270185470581055°C,35.629539489746094%
2023-03-10T05:55:00+04:00 Dubai,24.270185470581055°C,35.629539489746094%
2023-03-10T06:00:00+04:00 Dubai,24.270185470581055°C,35.629539489746094%
2023-03-10T06:05:00+04:00 Dubai,24.270185470581055°C,35.629539489746094%
2023-03-10T06:10:00+04:00 Dubai,24.270185470581055°C,35.629539489746094%
2023-03-10T06:15:00+04:00 Dubai,24.270185470581055°C,35.629539489746094%
2023-03-10T06:20:00+04:00 Dubai,24.270185470581055°C,35.629539489746094%
2023-03-10T06:25:00+04:00 Dubai,24.270185470581055°C,35.629539489746094%
2023-03-10T06:30:00+04:00 Dubai,24.270185470581055°C,35.629539489746094%
2023-03-10T06:35:00+04:00 Dubai,24.270185470581055°C,35.629539489746094%
2023-03-10T06:40:00+04:00 Dubai,24.270185470581055°C,35.629539489746094%
2023-03-10T06:45:00+04:00 Dubai,24.270185470581055°C,35.629539489746094%
2023-03-10T06:50:00+04:00 Dubai,24.270185470581055°C,35.629539489746094%
2023-03-10T06:55:00+04:00 Dubai,24.270185470581055°C,35.629539489746094%
2023-03-10T07:00:00+04:00 Dubai,24.270185470581055°C,35.629539489746094%
2023-03-10T07:05:00+04:00 Dubai,24.270185470581055°C,35.629539489746094%
2023-03-10T07:10:00+04:00 Dubai,24.270185470581055°C,35.629539489746094%
2023-03-10T07:15:00+04:00 Dubai,24.270185470581055°C,35.629539489746094%
2023-03-10T07:20:00+04:00 Dubai,24.270185470581055°C,35.629539489746094%
2023-03-10T07:25:00+04:00 Dubai,24.270185470581055°C,35.629539489746094%
2023-03-10T07:30:00+04:00 Dubai,24.270185470581055°C,35.629539489746094%
2023-03-10T07:35:00+04:00 Dubai,24.270185470581055°C,35.629539489746094%
2023-03-10T07:40:00+04:00 Dubai,24.270185470581055°C,35.629539489746094%
2023-03-10T07:45:00+04:00 Dubai,24.270185470581055°C,35.629539489746094%
2023-03-10T07:50:00+04:00 Dubai,24.270185470581055°C,35.629539489746094%
2023-03-10T07:55:00+04:00 Dubai,24.270185470581055°C,35.629539489746094%
2023-03-10T08:00:00+04:00 Dubai,24.270185470581055°C,35.629539489746094%
2023-03-10T08:05:00+04:00 Dubai,24.270185470581055°C,35.629539489746094%
2023-03-10T08:10:00+04:00 Dubai,24.270185470581055°C,35.629539489746094%
2023-03-10T08:15:00+04:00 Dubai,24.270185470581055°C,35.629539489746094%
2023-03-10T08:20:00+04:00 Dubai,24.270185470581055°C,35.629539489746094%
2023-03-10T08:25:00+04:00 Dubai,24.270185470581055°C,35.629539489746094%
2023-03-10T08:30:00+04:00 Dubai,24.270185470581055°C,35.629539489746094%
2023-03-10T08:35:00+04:00 Dubai,24.270185470581055°C,35.629539489746094%
2023-03-10T08:40:00+04:00 Dubai,24.270185470581055°C,35.629539489746094%
2023-03-10T08:45:00+04:00 Dubai,24.270185470581055°C,35.629539489746094%
2023-03-10T08:50:00+04:00 Dubai,24.270185470581055°C,38.832305908203125%
2023-03-10T08:55:00+04:00 Dubai,24.270185470581055°C,41.268104553222656%
2023-03-10T09:00:00+04:00 Dubai,24.270185470581055°C,39.895198822021484%
2023-03-10T09:05:00+04:00 Dubai,24.270185470581055°C,39.895198822021484%
2023-03-10T09:10:00+04:00 Dubai,24.270185470581055°C,39.895198822021484%
2023-03-10T09:15:00+04:00 Dubai,24.270185470581055°C,39.895198822021484%
2023-03-10T09:20:00+04:00 Dubai,24.270185470581055°C,39.895198822021484%
2023-03-10T09:25:00+04:00 Dubai,24.270185470581055°C,39.895198822021484%
2023-03-10T09:30:00+04:00 Dubai,24.270185470581055°C,39.895198822021484%
2023-03-10T09:35:00+04:00 Dubai,24.270185470581055°C,38.855506896972656%
2023-03-10T09:40:00+04:00 Dubai,24.270185470581055°C,38.855506896972656%
2023-03-10T09:45:00+04:00 Dubai,24.270185470581055°C,38.855506896972656%
2023-03-10T09:50:00+04:00 Dubai,24.270185470581055°C,38.855506896972656%
2023-03-10T09:55:00+04:00 Dubai,24.270185470581055°C,38.855506896972656%
2023-03-10T10:00:00+04:00 Dubai,24.270185470581055°C,38.855506896972656%
2023-03-10T10:05:00+04:00 Dubai,24.270185470581055°C,38.855506896972656%
2023-03-10T10:10:00+04:00 Dubai,24.270185470581055°C,38.855506896972656%
2023-03-10T10:15:00+04:00 Dubai,24.270185470581055°C,38.855506896972656%
2023-03-10T10:20:00+04:00 Dubai,24.270185470581055°C,38.855506896972656%
2023-03-10T10:25:00+04:00 Dubai,24.270185470581055°C,38.855506896972656%
2023-03-10T10:30:00+04:00 Dubai,24.4195613861084°C,38.855506896972656%
2023-03-10T10:35:00+04:00 Dubai,24.4195613861084°C,38.855506896972656%
2023-03-10T10:40:00+04:00 Dubai,24.4195613861084°C,38.855506896972656%
2023-03-10T10:45:00+04:00 Dubai,24.4195613861084°C,38.855506896972656%
2023-03-10T10:50:00+04:00 Dubai,24.4195613861084°C,38.855506896972656%
2023-03-10T10:55:00+04:00 Dubai,24.4195613861084°C,38.855506896972656%
2023-03-10T11:00:00+04:00 Dubai,24.4195613861084°C,38.855506896972656%
2023-03-10T11:05:00+04:00 Dubai,24.4195613861084°C,38.855506896972656%
2023-03-10T11:10:00+04:00 Dubai,24.4195613861084°C,38.855506896972656%
2023-03-10T11:15:00+04:00 Dubai,24.4195613861084°C,38.855506896972656%
2023-03-10T11:20:00+04:00 Dubai,24.4195613861084°C,38.855506896972656%
2023-03-10T11:25:00+04:00 Dubai,24.4195613861084°C,38.855506896972656%
2023-03-10T11:30:00+04:00 Dubai,24.4195613861084°C,38.855506896972656%
2023-03-10T11:35:00+04:00 Dubai,24.4195613861084°C,38.855506896972656%
2023-03-10T11:40:00+04:00 Dubai,24.4195613861084°C,38.855506896972656%
2023-03-10T11:45:00+04:00 Dubai,24.4195613861084°C,38.855506896972656%
2023-03-10T11:50:00+04:00 Dubai,24.4195613861084°C,38.855506896972656%
2023-03-10T11:55:00+04:00 Dubai,24.4195613861084°C,38.855506896972656%
2023-03-10T12:00:00+04:00 Dubai,24.4195613861084°C,38.855506896972656%
2023-03-10T12:05:00+04:00 Dubai,24.4195613861084°C,38.855506896972656%
2023-03-10T12:10:00+04:00 Dubai,24.4195613861084°C,38.855506896972656%
2023-03-10T12:15:00+04:00 Dubai,24.4195613861084°C,38.855506896972656%
2023-03-10T12:20:00+04:00 Dubai,24.4195613861084°C,38.855506896972656%
2023-03-10T12:25:00+04:00 Dubai,24.4195613861084°C,38.855506896972656%
2023-03-10T12:30:00+04:00 Dubai,24.4195613861084°C,38.855506896972656%
2023-03-10T12:35:00+04:00 Dubai,24.4195613861084°C,38.855506896972656%
2023-03-10T12:40:00+04:00 Dubai,24.4195613861084°C,38.855506896972656%
2023-03-10T12:45:00+04:00 Dubai,24.4195613861084°C,38.855506896972656%
2023-03-10T12:50:00+04:00 Dubai,24.4195613861084°C,38.855506896972656%
2023-03-10T12:55:00+04:00 Dubai,24.4195613861084°C,38.855506896972656%
2023-03-10T13:00:00+04:00 Dubai,24.4195613861084°C,38.855506896972656%
2023-03-10T13:05:00+04:00 Dubai,24.4195613861084°C,38.855506896972656%
2023-03-10T13:10:00+04:00 Dubai,24.4195613861084°C,38.855506896972656%
2023-03-10T13:15:00+04:00 Dubai,24.4195613861084°C,38.855506896972656%
2023-03-10T13:20:00+04:00 Dubai,24.4195613861084°C,38.855506896972656%
2023-03-10T13:25:00+04:00 Dubai,24.4195613861084°C,38.855506896972656%
2023-03-10T13:30:00+04:00 Dubai,24.4195613861084°C,38.855506896972656%
2023-03-10T13:35:00+04:00 Dubai,24.4195613861084°C,38.855506896972656%
2023-03-10T13:40:00+04:00 Dubai,24.4195613861084°C,38.855506896972656%
2023-03-10T13:45:00+04:00 Dubai,24.4195613861084°C,38.855506896972656%
2023-03-10T13:50:00+04:00 Dubai,24.4195613861084°C,38.855506896972656%
2023-03-10T13:55:00+04:00 Dubai,24.4195613861084°C,38.855506896972656%
2023-03-10T14:00:00+04:00 Dubai,24.4195613861084°C,38.855506896972656%
2023-03-10T14:05:00+04:00 Dubai,24.4195613861084°C,38.855506896972656%
2023-03-10T14:10:00+04:00 Dubai,24.4195613861084°C,38.855506896972656%
2023-03-10T14:15:00+04:00 Dubai,24.4195613861084°C,38.855506896972656%
2023-03-10T14:20:00+04:00 Dubai,24.4195613861084°C,38.855506896972656%
2023-03-10T14:25:00+04:00 Dubai,24.56854248046875°C,38.855506896972656%
2023-03-10T14:30:00+04:00 Dubai,24.56854248046875°C,38.855506896972656%
2023-03-10T14:35:00+04:00 Dubai,24.56854248046875°C,38.855506896972656%
2023-03-10T14:40:00+04:00 Dubai,24.56854248046875°C,38.855506896972656%
2023-03-10T14:45:00+04:00 Dubai,24.56854248046875°C,38.855506896972656%
2023-03-10T14:50:00+04:00 Dubai,24.56854248046875°C,38.855506896972656%
2023-03-10T14:55:00+04:00 Dubai,24.56854248046875°C,38.855506896972656%
2023-03-10T15:00:00+04:00 Dubai,24.56854248046875°C,38.855506896972656%
2023-03-10T15:05:00+04:00 Dubai,24.56854248046875°C,38.855506896972656%
2023-03-10T15:10:00+04:00 Dubai,24.56854248046875°C,38.855506896972656%
2023-03-10T15:15:00+04:00 Dubai,24.56854248046875°C,38.855506896972656%
2023-03-10T15:20:00+04:00 Dubai,24.56854248046875°C,38.855506896972656%
2023-03-10T15:25:00+04:00 Dubai,24.56854248046875°C,38.855506896972656%
2023-03-10T15:30:00+04:00 Dubai,24.56854248046875°C,38.855506896972656%
2023-03-10T15:35:00+04:00 Dubai,24.56854248046875°C,38.855506896972656%
2023-03-10T15:40:00+04:00 Dubai,24.56854248046875°C,38.855506896972656%
2023-03-10T15:45:00+04:00 Dubai,24.56854248046875°C,38.855506896972656%
2023-03-10T15:50:00+04:00 Dubai,24.56854248046875°C,38.855506896972656%
2023-03-10T15:55:00+04:00 Dubai,24.56854248046875°C,38.855506896972656%
2023-03-10T16:00:00+04:00 Dubai,24.56854248046875°C,38.855506896972656%
2023-03-10T16:05:00+04:00 Dubai,24.418838500976562°C,38.855506896972656%
2023-03-10T16:10:00+04:00 Dubai,24.418838500976562°C,38.855506896972656%
2023-03-10T16:15:00+04:00 Dubai,24.418838500976562°C,38.855506896972656%
2023-03-10T16:20:00+04:00 Dubai,24.418838500976562°C,38.855506896972656%
2023-03-10T16:25:00+04:00 Dubai,24.418838500976562°C,38.855506896972656%
2023-03-10T16:30:00+04:00 Dubai,24.418838500976562°C,38.855506896972656%
2023-03-10T16:35:00+04:00 Dubai,24.418838500976562°C,38.855506896972656%
2023-03-10T16:40:00+04:00 Dubai,24.418838500976562°C,38.855506896972656%
2023-03-10T16:45:00+04:00 Dubai,24.418838500976562°C,38.855506896972656%
2023-03-10T16:50:00+04:00 Dubai,24.418838500976562°C,38.855506896972656%
2023-03-10T16:55:00+04:00 Dubai,24.418838500976562°C,38.855506896972656%
2023-03-10T17:00:00+04:00 Dubai,24.418838500976562°C,38.855506896972656%
2023-03-10T17:05:00+04:00 Dubai,24.418838500976562°C,37.80889892578125%
2023-03-10T17:10:00+04:00 Dubai,24.418838500976562°C,35.519248962402344%
2023-03-10T17:15:00+04:00 Dubai,24.418838500976562°C,32.85584259033203%
2023-03-10T17:20:00+04:00 Dubai,24.418838500976562°C,35.136966705322266%
2023-03-10T17:25:00+04:00 Dubai,24.418838500976562°C,35.136966705322266%
2023-03-10T17:30:00+04:00 Dubai,24.418838500976562°C,35.136966705322266%
2023-03-10T17:35:00+04:00 Dubai,24.418838500976562°C,35.136966705322266%
2023-03-10T17:40:00+04:00 Dubai,24.418838500976562°C,35.136966705322266%
2023-03-10T17:45:00+04:00 Dubai,24.418838500976562°C,35.136966705322266%
2023-03-10T17:50:00+04:00 Dubai,24.418838500976562°C,35.136966705322266%
2023-03-10T17:55:00+04:00 Dubai,24.418838500976562°C,35.136966705322266%
2023-03-10T18:00:00+04:00 Dubai,24.418838500976562°C,35.136966705322266%
2023-03-10T18:05:00+04:00 Dubai,24.418838500976562°C,35.136966705322266%
2023-03-10T18:10:00+04:00 Dubai,24.418838500976562°C,35.136966705322266%
2023-03-10T18:15:00+04:00 Dubai,24.418838500976562°C,35.136966705322266%
2023-03-10T18:20:00+04:00 Dubai,24.418838500976562°C,35.136966705322266%
2023-03-10T18:25:00+04:00 Dubai,24.418838500976562°C,35.136966705322266%
2023-03-10T18:30:00+04:00 Dubai,24.418838500976562°C,35.136966705322266%
2023-03-10T18:35:00+04:00 Dubai,24.270183563232422°C,35.136966705322266%
2023-03-10T18:40:00+04:00 Dubai,24.270183563232422°C,35.136966705322266%
2023-03-10T18:45:00+04:00 Dubai,24.270183563232422°C,35.136966705322266%
2023-03-10T18:50:00+04:00 Dubai,24.270183563232422°C,35.136966705322266%
2023-03-10T18:55:00+04:00 Dubai,24.270183563232422°C,35.136966705322266%
2023-03-10T19:00:00+04:00 Dubai,24.270183563232422°C,35.136966705322266%
2023-03-10T19:05:00+04:00 Dubai,24.270183563232422°C,35.136966705322266%
2023-03-10T19:10:00+04:00 Dubai,24.270183563232422°C,35.136966705322266%
2023-03-10T19:15:00+04:00 Dubai,24.270183563232422°C,35.136966705322266%
2023-03-10T19:20:00+04:00 Dubai,24.270183563232422°C,35.136966705322266%
2023-03-10T19:25:00+04:00 Dubai,24.270183563232422°C,35.136966705322266%
2023-03-10T19:30:00+04:00 Dubai,24.270183563232422°C,35.136966705322266%
2023-03-10T19:35:00+04:00 Dubai,24.270183563232422°C,35.136966705322266%
2023-03-10T19:40:00+04:00 Dubai,24.270183563232422°C,35.136966705322266%
2023-03-10T19:45:00+04:00 Dubai,24.270183563232422°C,35.136966705322266%
2023-03-10T19:50:00+04:00 Dubai,24.270183563232422°C,35.136966705322266%
2023-03-10T19:55:00+04:00 Dubai,24.270183563232422°C,35.136966705322266%
2023-03-10T20:00:00+04:00 Dubai,24.270183563232422°C,35.136966705322266%
2023-03-10T20:05:00+04:00 Dubai,24.270183563232422°C,35.136966705322266%
2023-03-10T20:10:00+04:00 Dubai,24.270183563232422°C,35.136966705322266%
2023-03-10T20:15:00+04:00 Dubai,24.270183563232422°C,35.136966705322266%
2023-03-10T20:20:00+04:00 Dubai,24.270183563232422°C,35.136966705322266%
2023-03-10T20:25:00+04:00 Dubai,24.270183563232422°C,35.136966705322266%
2023-03-10T20:30:00+04:00 Dubai,24.270183563232422°C,35.136966705322266%
2023-03-10T20:35:00+04:00 Dubai,24.270183563232422°C,35.136966705322266%
2023-03-10T20:40:00+04:00 Dubai,24.270183563232422°C,35.136966705322266%
2023-03-10T20:45:00+04:00 Dubai,24.270183563232422°C,35.136966705322266%
2023-03-10T20:50:00+04:00 Dubai,24.270183563232422°C,35.136966705322266%
2023-03-10T20:55:00+04:00 Dubai,24.270183563232422°C,35.136966705322266%
2023-03-10T21:00:00+04:00 Dubai,24.270183563232422°C,35.136966705322266%
2023-03-10T21:05:00+04:00 Dubai,24.270183563232422°C,35.136966705322266%
2023-03-10T21:10:00+04:00 Dubai,24.270183563232422°C,35.136966705322266%
2023-03-10T21:15:00+04:00 Dubai,24.270183563232422°C,35.136966705322266%
2023-03-10T21:20:00+04:00 Dubai,24.270183563232422°C,35.136966705322266%
2023-03-10T21:25:00+04:00 Dubai,24.270183563232422°C,35.136966705322266%
2023-03-10T21:30:00+04:00 Dubai,24.270183563232422°C,35.136966705322266%
2023-03-10T21:35:00+04:00 Dubai,24.270183563232422°C,35.136966705322266%
2023-03-10T21:40:00+04:00 Dubai,24.270183563232422°C,35.136966705322266%
2023-03-10T21:45:00+04:00 Dubai,24.270183563232422°C,35.136966705322266%
2023-03-10T21:50:00+04:00 Dubai,24.270183563232422°C,35.136966705322266%
2023-03-10T21:55:00+04:00 Dubai,24.270183563232422°C,35.136966705322266%
2023-03-10T22:00:00+04:00 Dubai,24.270183563232422°C,35.136966705322266%
2023-03-10T22:05:00+04:00 Dubai,24.270183563232422°C,35.136966705322266%
2023-03-10T22:10:00+04:00 Dubai,24.270183563232422°C,35.136966705322266%
2023-03-10T22:15:00+04:00 Dubai,24.270183563232422°C,35.136966705322266%
2023-03-10T22:20:00+04:00 Dubai,24.270183563232422°C,35.136966705322266%
2023-03-10T22:25:00+04:00 Dubai,24.270183563232422°C,35.136966705322266%
2023-03-10T22:30:00+04:00 Dubai,24.270183563232422°C,35.136966705322266%
2023-03-10T22:35:00+04:00 Dubai,24.270183563232422°C,35.136966705322266%
2023-03-10T22:40:00+04:00 Dubai,24.270183563232422°C,35.136966705322266%
2023-03-10T22:45:00+04:00 Dubai,24.270183563232422°C,35.136966705322266%
2023-03-10T22:50:00+04:00 Dubai,24.270183563232422°C,35.136966705322266%
2023-03-10T22:55:00+04:00 Dubai,24.270183563232422°C,35.136966705322266%
2023-03-10T23:00:00+04:00 Dubai,24.270183563232422°C,35.136966705322266%
2023-03-10T23:05:00+04:00 Dubai,24.121265411376953°C,35.136966705322266%
2023-03-10T23:10:00+04:00 Dubai,24.121265411376953°C,35.136966705322266%
2023-03-10T23:15:00+04:00 Dubai,24.121265411376953°C,35.136966705322266%
2023-03-10T23:20:00+04:00 Dubai,24.121265411376953°C,35.136966705322266%
2023-03-10T23:25:00+04:00 Dubai,24.121265411376953°C,35.136966705322266%
2023-03-10T23:30:00+04:00 Dubai,24.121265411376953°C,35.136966705322266%
2023-03-10T23:35:00+04:00 Dubai,24.121265411376953°C,35.136966705322266%
2023-03-10T23:40:00+04:00 Dubai,24.121265411376953°C,35.136966705322266%
2023-03-10T23:45:00+04:00 Dubai,24.121265411376953°C,35.136966705322266%
2023-03-10T23:50:00+04:00 Dubai,23.971940994262695°C,35.136966705322266%
2023-03-10T23:55:00+04:00 Dubai,23.971940994262695°C,35.136966705322266%
2023-03-11T00:00:00+04:00 Dubai,23.971940994262695°C,0.9939441680908203%
2023-03-11T00:05:00+04:00 Dubai,23.971940994262695°C,18.7940673828125%
2023-03-11T00:10:00+04:00 Dubai,23.971940994262695°C,28.374340057373047%
2023-03-11T00:15:00+04:00 Dubai,24.120765686035156°C,28.374340057373047%
2023-03-11T00:20:00+04:00 Dubai,24.120765686035156°C,28.374340057373047%
2023-03-11T00:25:00+04:00 Dubai,24.120765686035156°C,28.374340057373047%
2023-03-11T00:30:00+04:00 Dubai,24.120765686035156°C,29.382423400878906%
2023-03-11T00:35:00+04:00 Dubai,24.120765686035156°C,29.382423400878906%
2023-03-11T00:40:00+04:00 Dubai,24.120765686035156°C,29.382423400878906%
2023-03-11T00:45:00+04:00 Dubai,24.120765686035156°C,29.382423400878906%
2023-03-11T00:50:00+04:00 Dubai,24.120765686035156°C,29.382423400878906%
2023-03-11T00:55:00+04:00 Dubai,24.120765686035156°C,30.456022262573242%
2023-03-11T01:00:00+04:00 Dubai,24.120765686035156°C,30.456022262573242%
2023-03-11T01:05:00+04:00 Dubai,24.120765686035156°C,30.456022262573242%
2023-03-11T01:10:00+04:00 Dubai,24.120765686035156°C,30.456022262573242%
2023-03-11T01:15:00+04:00 Dubai,24.120765686035156°C,30.456022262573242%
2023-03-11T01:20:00+04:00 Dubai,24.120765686035156°C,30.456022262573242%
2023-03-11T01:25:00+04:00 Dubai,24.120765686035156°C,30.456022262573242%
2023-03-11T01:30:00+04:00 Dubai,24.120765686035156°C,30.456022262573242%
2023-03-11T01:35:00+04:00 Dubai,24.269920349121094°C,30.456022262573242%
2023-03-11T01:40:00+04:00 Dubai,24.269920349121094°C,30.456022262573242%
2023-03-11T01:45:00+04:00 Dubai,24.269920349121094°C,30.456022262573242%
2023-03-11T01:50:00+04:00 Dubai,24.269920349121094°C,30.456022262573242%
2023-03-11T01:55:00+04:00 Dubai,24.269920349121094°C,30.456022262573242%
2023-03-11T02:00:00+04:00 Dubai,24.269920349121094°C,30.456022262573242%
2023-03-11T02:05:00+04:00 Dubai,24.269920349121094°C,30.456022262573242%
2023-03-11T02:10:00+04:00 Dubai,24.269920349121094°C,30.456022262573242%
2023-03-11T02:15:00+04:00 Dubai,24.269920349121094°C,30.456022262573242%
2023-03-11T02:20:00+04:00 Dubai,24.269920349121094°C,30.456022262573242%
2023-03-11T02:25:00+04:00 Dubai,24.269920349121094°C,30.456022262573242%
2023-03-11T02:30:00+04:00 Dubai,24.269920349121094°C,30.456022262573242%
2023-03-11T02:35:00+04:00 Dubai,24.269920349121094°C,30.456022262573242%
2023-03-11T02:40:00+04:00 Dubai,24.269920349121094°C,30.456022262573242%
2023-03-11T02:45:00+04:00 Dubai,24.269920349121094°C,30.456022262573242%
2023-03-11T02:50:00+04:00 Dubai,24.269920349121094°C,30.456022262573242%
2023-03-11T02:55:00+04:00 Dubai,24.269920349121094°C,30.456022262573242%
2023-03-11T03:00:00+04:00 Dubai,24.269920349121094°C,30.456022262573242%
2023-03-11T03:05:00+04:00 Dubai,24.269920349121094°C,30.456022262573242%
2023-03-11T03:10:00+04:00 Dubai,24.269920349121094°C,30.456022262573242%
2023-03-11T03:15:00+04:00 Dubai,24.269920349121094°C,30.456022262573242%
2023-03-11T03:20:00+04:00 Dubai,24.269920349121094°C,30.456022262573242%
2023-03-11T03:25:00+04:00 Dubai,24.269920349121094°C,30.456022262573242%
2023-03-11T03:30:00+04:00 Dubai,24.269920349121094°C,30.456022262573242%
2023-03-11T03:35:00+04:00 Dubai,24.269920349121094°C,30.456022262573242%
2023-03-11T03:40:00+04:00 Dubai,24.269920349121094°C,30.456022262573242%
2023-03-11T03:45:00+04:00 Dubai,24.269920349121094°C,30.456022262573242%
2023-03-11T03:50:00+04:00 Dubai,24.269920349121094°C,30.456022262573242%
2023-03-11T03:55:00+04:00 Dubai,24.269920349121094°C,30.456022262573242%
2023-03-11T04:00:00+04:00 Dubai,24.269920349121094°C,30.456022262573242%
2023-03-11T04:05:00+04:00 Dubai,24.269920349121094°C,30.456022262573242%
2023-03-11T04:10:00+04:00 Dubai,24.269920349121094°C,30.456022262573242%
2023-03-11T04:15:00+04:00 Dubai,24.269920349121094°C,30.456022262573242%
2023-03-11T04:20:00+04:00 Dubai,24.269920349121094°C,30.456022262573242%
2023-03-11T04:25:00+04:00 Dubai,24.269920349121094°C,30.456022262573242%
2023-03-11T04:30:00+04:00 Dubai,24.269920349121094°C,30.456022262573242%
2023-03-11T04:35:00+04:00 Dubai,24.269920349121094°C,30.456022262573242%
2023-03-11T04:40:00+04:00 Dubai,24.269920349121094°C,30.456022262573242%
2023-03-11T04:45:00+04:00 Dubai,24.269920349121094°C,30.456022262573242%
2023-03-11T04:50:00+04:00 Dubai,24.269920349121094°C,30.456022262573242%
2023-03-11T04:55:00+04:00 Dubai,24.269920349121094°C,30.456022262573242%
2023-03-11T05:00:00+04:00 Dubai,24.269920349121094°C,30.456022262573242%
2023-03-11T05:05:00+04:00 Dubai,24.269920349121094°C,30.456022262573242%
2023-03-11T05:10:00+04:00 Dubai,24.269920349121094°C,30.456022262573242%
2023-03-11T05:15:00+04:00 Dubai,24.269920349121094°C,30.456022262573242%
2023-03-11T05:20:00+04:00 Dubai,24.269920349121094°C,30.456022262573242%
2023-03-11T05:25:00+04:00 Dubai,24.269920349121094°C,30.456022262573242%
2023-03-11T05:30:00+04:00 Dubai,24.269920349121094°C,30.456022262573242%
2023-03-11T05:35:00+04:00 Dubai,24.269920349121094°C,30.456022262573242%
2023-03-11T05:40:00+04:00 Dubai,24.269920349121094°C,30.456022262573242%
2023-03-11T05:45:00+04:00 Dubai,24.269920349121094°C,30.456022262573242%
2023-03-11T05:50:00+04:00 Dubai,24.269920349121094°C,30.456022262573242%
2023-03-11T05:55:00+04:00 Dubai,24.269920349121094°C,30.456022262573242%
2023-03-11T06:00:00+04:00 Dubai,24.269920349121094°C,30.456022262573242%
2023-03-11T06:05:00+04:00 Dubai,24.269920349121094°C,30.456022262573242%
2023-03-11T06:10:00+04:00 Dubai,24.269920349121094°C,30.456022262573242%
2023-03-11T06:15:00+04:00 Dubai,24.120990753173828°C,30.456022262573242%
2023-03-11T06:20:00+04:00 Dubai,24.120990753173828°C,30.456022262573242%
2023-03-11T06:25:00+04:00 Dubai,24.120990753173828°C,30.456022262573242%
2023-03-11T06:30:00+04:00 Dubai,24.120990753173828°C,30.456022262573242%
2023-03-11T06:35:00+04:00 Dubai,24.120990753173828°C,30.456022262573242%
2023-03-11T06:40:00+04:00 Dubai,24.120990753173828°C,30.456022262573242%
2023-03-11T06:45:00+04:00 Dubai,23.971641540527344°C,30.456022262573242%
2023-03-11T06:50:00+04:00 Dubai,23.971641540527344°C,30.456022262573242%
2023-03-11T06:55:00+04:00 Dubai,23.971641540527344°C,30.456022262573242%
2023-03-11T07:00:00+04:00 Dubai,23.971641540527344°C,30.456022262573242%
2023-03-11T07:05:00+04:00 Dubai,23.971641540527344°C,30.456022262573242%
2023-03-11T07:10:00+04:00 Dubai,23.971641540527344°C,30.456022262573242%
2023-03-11T07:15:00+04:00 Dubai,23.971641540527344°C,30.456022262573242%
2023-03-11T07:20:00+04:00 Dubai,23.971641540527344°C,30.456022262573242%
2023-03-11T07:25:00+04:00 Dubai,23.971641540527344°C,30.456022262573242%
2023-03-11T07:30:00+04:00 Dubai,23.971641540527344°C,30.456022262573242%
2023-03-11T07:35:00+04:00 Dubai,23.971641540527344°C,30.456022262573242%
2023-03-11T07:40:00+04:00 Dubai,23.971641540527344°C,30.456022262573242%
2023-03-11T07:45:00+04:00 Dubai,23.971641540527344°C,30.456022262573242%
2023-03-11T07:50:00+04:00 Dubai,23.971641540527344°C,30.456022262573242%
2023-03-11T07:55:00+04:00 Dubai,23.971641540527344°C,30.456022262573242%
2023-03-11T08:00:00+04:00 Dubai,23.971641540527344°C,30.456022262573242%
2023-03-11T08:05:00+04:00 Dubai,23.971641540527344°C,30.456022262573242%
2023-03-11T08:10:00+04:00 Dubai,23.971641540527344°C,31.45233726501465%
2023-03-11T08:15:00+04:00 Dubai,23.971641540527344°C,32.46185302734375%
2023-03-11T08:20:00+04:00 Dubai,23.971641540527344°C,33.468650817871094%
2023-03-11T08:25:00+04:00 Dubai,23.971641540527344°C,33.468650817871094%
2023-03-11T08:30:00+04:00 Dubai,24.120243072509766°C,34.52385711669922%
2023-03-11T08:35:00+04:00 Dubai,24.120243072509766°C,35.816795349121094%
2023-03-11T08:40:00+04:00 Dubai,24.120243072509766°C,38.251277923583984%
2023-03-11T08:45:00+04:00 Dubai,24.120243072509766°C,36.189056396484375%
2023-03-11T08:50:00+04:00 Dubai,24.268781661987305°C,36.189056396484375%
2023-03-11T08:55:00+04:00 Dubai,24.268781661987305°C,36.189056396484375%
2023-03-11T09:00:00+04:00 Dubai,24.268781661987305°C,36.189056396484375%
2023-03-11T09:05:00+04:00 Dubai,24.268781661987305°C,36.189056396484375%
2023-03-11T09:10:00+04:00 Dubai,24.268781661987305°C,36.189056396484375%
2023-03-11T09:15:00+04:00 Dubai,24.268781661987305°C,36.189056396484375%
2023-03-11T09:20:00+04:00 Dubai,24.268781661987305°C,38.545291900634766%
2023-03-11T09:25:00+04:00 Dubai,24.268781661987305°C,39.86758041381836%
2023-03-11T09:30:00+04:00 Dubai,24.268781661987305°C,42.51938247680664%
2023-03-11T09:35:00+04:00 Dubai,24.268781661987305°C,40.795921325683594%
2023-03-11T09:40:00+04:00 Dubai,24.268781661987305°C,40.795921325683594%
2023-03-11T09:45:00+04:00 Dubai,24.268781661987305°C,40.795921325683594%
