ts,DMC Building 1 Data Quality Tests Dup of AHU_04_B1 Return Air Temp,DMC Building 1 Data Quality Tests New-Point
2023-03-17T06:00:00+04:00 Dubai,23.376855850219727°C,36.87492370605469%
2023-03-17T06:05:00+04:00 Dubai,23.376855850219727°C,36.87492370605469%
2023-03-17T06:10:00+04:00 Dubai,23.376855850219727°C,36.87492370605469%
2023-03-17T06:15:00+04:00 Dubai,23.376855850219727°C,36.87492370605469%
2023-03-17T06:20:00+04:00 Dubai,23.376855850219727°C,36.87492370605469%
2023-03-17T06:25:00+04:00 Dubai,23.376855850219727°C,36.87492370605469%
2023-03-17T06:30:00+04:00 Dubai,23.376855850219727°C,36.87492370605469%
2023-03-17T06:35:00+04:00 Dubai,23.376855850219727°C,36.87492370605469%
2023-03-17T06:40:00+04:00 Dubai,23.376855850219727°C,36.87492370605469%
2023-03-17T06:45:00+04:00 Dubai,23.376855850219727°C,36.87492370605469%
2023-03-17T06:50:00+04:00 Dubai,23.376855850219727°C,36.87492370605469%
2023-03-17T06:55:00+04:00 Dubai,23.376855850219727°C,36.87492370605469%
2023-03-17T07:00:00+04:00 Dubai,23.526142120361328°C,36.87492370605469%
2023-03-17T07:05:00+04:00 Dubai,23.526142120361328°C,36.87492370605469%
2023-03-17T07:10:00+04:00 Dubai,23.526142120361328°C,36.87492370605469%
2023-03-17T07:15:00+04:00 Dubai,23.526142120361328°C,38.140872955322266%
2023-03-17T07:20:00+04:00 Dubai,23.526142120361328°C,38.140872955322266%
2023-03-17T07:25:00+04:00 Dubai,23.675161361694336°C,39.20323181152344%
2023-03-17T07:30:00+04:00 Dubai,23.675161361694336°C,39.20323181152344%
2023-03-17T07:35:00+04:00 Dubai,23.675161361694336°C,40.33405685424805%
2023-03-17T07:40:00+04:00 Dubai,23.675161361694336°C,41.458106994628906%
2023-03-17T07:45:00+04:00 Dubai,23.675161361694336°C,41.458106994628906%
2023-03-17T07:50:00+04:00 Dubai,23.675161361694336°C,41.458106994628906%
2023-03-17T07:55:00+04:00 Dubai,23.823884963989258°C,41.458106994628906%
2023-03-17T08:00:00+04:00 Dubai,23.823884963989258°C,41.458106994628906%
2023-03-17T08:05:00+04:00 Dubai,23.823884963989258°C,41.458106994628906%
2023-03-17T08:10:00+04:00 Dubai,23.973039627075195°C,41.458106994628906%
2023-03-17T08:15:00+04:00 Dubai,23.973039627075195°C,41.458106994628906%
2023-03-17T08:20:00+04:00 Dubai,23.973039627075195°C,41.458106994628906%
2023-03-17T08:25:00+04:00 Dubai,23.973039627075195°C,41.458106994628906%
2023-03-17T08:30:00+04:00 Dubai,24.122173309326172°C,41.458106994628906%
2023-03-17T08:35:00+04:00 Dubai,24.122173309326172°C,41.458106994628906%
2023-03-17T08:40:00+04:00 Dubai,24.122173309326172°C,41.458106994628906%
2023-03-17T08:45:00+04:00 Dubai,24.122173309326172°C,41.458106994628906%
2023-03-17T08:50:00+04:00 Dubai,24.271331787109375°C,41.458106994628906%
2023-03-17T08:55:00+04:00 Dubai,24.271331787109375°C,41.458106994628906%
2023-03-17T09:00:00+04:00 Dubai,24.271331787109375°C,41.458106994628906%
2023-03-17T09:05:00+04:00 Dubai,24.271331787109375°C,42.59255599975586%
2023-03-17T09:10:00+04:00 Dubai,24.271331787109375°C,43.64552307128906%
2023-03-17T09:15:00+04:00 Dubai,24.271331787109375°C,46.653106689453125%
2023-03-17T09:20:00+04:00 Dubai,24.271331787109375°C,45.55241394042969%
2023-03-17T09:25:00+04:00 Dubai,24.271331787109375°C,46.58295440673828%
2023-03-17T09:30:00+04:00 Dubai,24.271331787109375°C,48.873924255371094%
2023-03-17T09:35:00+04:00 Dubai,24.271331787109375°C,49.887657165527344%
2023-03-17T09:40:00+04:00 Dubai,24.271331787109375°C,49.887657165527344%
2023-03-17T09:45:00+04:00 Dubai,24.271331787109375°C,51.9973258972168%
2023-03-17T09:50:00+04:00 Dubai,24.271331787109375°C,53.1335563659668%
2023-03-17T09:55:00+04:00 Dubai,24.271331787109375°C,53.1335563659668%
2023-03-17T10:00:00+04:00 Dubai,24.271331787109375°C,54.33878707885742%
2023-03-17T10:05:00+04:00 Dubai,24.271331787109375°C,55.497989654541016%
2023-03-17T10:10:00+04:00 Dubai,24.271331787109375°C,56.64139938354492%
2023-03-17T10:15:00+04:00 Dubai,24.271331787109375°C,56.64139938354492%
2023-03-17T10:20:00+04:00 Dubai,24.271331787109375°C,56.64139938354492%
2023-03-17T10:25:00+04:00 Dubai,24.271331787109375°C,56.64139938354492%
2023-03-17T10:30:00+04:00 Dubai,24.271331787109375°C,57.6639289855957%
2023-03-17T10:35:00+04:00 Dubai,24.271331787109375°C,57.6639289855957%
2023-03-17T10:40:00+04:00 Dubai,24.271331787109375°C,58.71166229248047%
2023-03-17T10:45:00+04:00 Dubai,24.271331787109375°C,58.71166229248047%
2023-03-17T10:50:00+04:00 Dubai,24.271331787109375°C,59.85329055786133%
2023-03-17T10:55:00+04:00 Dubai,24.271331787109375°C,59.85329055786133%
2023-03-17T11:00:00+04:00 Dubai,24.271331787109375°C,59.85329055786133%
2023-03-17T11:05:00+04:00 Dubai,24.271331787109375°C,61.23134994506836%
2023-03-17T11:10:00+04:00 Dubai,24.271331787109375°C,64.44538116455078%
2023-03-17T11:15:00+04:00 Dubai,24.271331787109375°C,66.73460388183594%
2023-03-17T11:20:00+04:00 Dubai,24.271331787109375°C,70.61007690429688%
2023-03-17T11:25:00+04:00 Dubai,24.420629501342773°C,72.68589782714844%
2023-03-17T11:30:00+04:00 Dubai,24.420629501342773°C,75.71580505371094%
2023-03-17T11:35:00+04:00 Dubai,24.420629501342773°C,77.73867797851562%
2023-03-17T11:40:00+04:00 Dubai,24.420629501342773°C,79.05555725097656%
2023-03-17T11:45:00+04:00 Dubai,24.420629501342773°C,81.60999298095703%
2023-03-17T11:50:00+04:00 Dubai,24.420629501342773°C,82.74345397949219%
2023-03-17T11:55:00+04:00 Dubai,24.420629501342773°C,83.85601806640625%
2023-03-17T12:00:00+04:00 Dubai,24.420629501342773°C,86.2083740234375%
2023-03-17T12:05:00+04:00 Dubai,24.420629501342773°C,86.2083740234375%
2023-03-17T12:10:00+04:00 Dubai,24.420629501342773°C,87.43464660644531%
2023-03-17T12:15:00+04:00 Dubai,24.420629501342773°C,88.60101318359375%
2023-03-17T12:20:00+04:00 Dubai,24.420629501342773°C,88.60101318359375%
2023-03-17T12:25:00+04:00 Dubai,24.420629501342773°C,89.70927429199219%
2023-03-17T12:30:00+04:00 Dubai,24.420629501342773°C,89.70927429199219%
2023-03-17T12:35:00+04:00 Dubai,24.420629501342773°C,90.71267700195312%
2023-03-17T12:40:00+04:00 Dubai,24.420629501342773°C,91.785888671875%
2023-03-17T12:45:00+04:00 Dubai,24.420629501342773°C,91.785888671875%
2023-03-17T12:50:00+04:00 Dubai,24.420629501342773°C,92.82933044433594%
2023-03-17T12:55:00+04:00 Dubai,24.420629501342773°C,92.82933044433594%
2023-03-17T13:00:00+04:00 Dubai,24.420629501342773°C,92.82933044433594%
2023-03-17T13:05:00+04:00 Dubai,24.420629501342773°C,93.88542175292969%
2023-03-17T13:10:00+04:00 Dubai,24.420629501342773°C,93.88542175292969%
2023-03-17T13:15:00+04:00 Dubai,24.420629501342773°C,93.88542175292969%
2023-03-17T13:20:00+04:00 Dubai,24.420629501342773°C,94.88833618164062%
2023-03-17T13:25:00+04:00 Dubai,24.420629501342773°C,94.88833618164062%
2023-03-17T13:30:00+04:00 Dubai,24.420629501342773°C,94.88833618164062%
2023-03-17T13:35:00+04:00 Dubai,24.420629501342773°C,94.88833618164062%
2023-03-17T13:40:00+04:00 Dubai,24.420629501342773°C,94.88833618164062%
2023-03-17T13:45:00+04:00 Dubai,24.420629501342773°C,94.88833618164062%
2023-03-17T13:50:00+04:00 Dubai,24.420629501342773°C,94.88833618164062%
2023-03-17T13:55:00+04:00 Dubai,24.420629501342773°C,94.88833618164062%
2023-03-17T14:00:00+04:00 Dubai,24.420629501342773°C,94.88833618164062%
2023-03-17T14:05:00+04:00 Dubai,24.420629501342773°C,94.88833618164062%
2023-03-17T14:10:00+04:00 Dubai,24.420629501342773°C,94.88833618164062%
2023-03-17T14:15:00+04:00 Dubai,24.420629501342773°C,94.88833618164062%
2023-03-17T14:20:00+04:00 Dubai,24.420629501342773°C,94.88833618164062%
2023-03-17T14:25:00+04:00 Dubai,24.420629501342773°C,94.88833618164062%
2023-03-17T14:30:00+04:00 Dubai,24.420629501342773°C,94.88833618164062%
2023-03-17T14:35:00+04:00 Dubai,24.420629501342773°C,94.88833618164062%
2023-03-17T14:40:00+04:00 Dubai,24.420629501342773°C,94.88833618164062%
2023-03-17T14:45:00+04:00 Dubai,24.420629501342773°C,94.88833618164062%
2023-03-17T14:50:00+04:00 Dubai,24.420629501342773°C,94.88833618164062%
2023-03-17T14:55:00+04:00 Dubai,24.420629501342773°C,94.88833618164062%
2023-03-17T15:00:00+04:00 Dubai,24.420629501342773°C,94.88833618164062%
2023-03-17T15:05:00+04:00 Dubai,24.420629501342773°C,94.88833618164062%
2023-03-17T15:10:00+04:00 Dubai,24.420629501342773°C,94.88833618164062%
2023-03-17T15:15:00+04:00 Dubai,24.420629501342773°C,94.88833618164062%
2023-03-17T15:20:00+04:00 Dubai,24.420629501342773°C,94.88833618164062%
2023-03-17T15:25:00+04:00 Dubai,24.420629501342773°C,94.88833618164062%
2023-03-17T15:30:00+04:00 Dubai,24.420629501342773°C,94.88833618164062%
2023-03-17T15:35:00+04:00 Dubai,24.420629501342773°C,94.88833618164062%
2023-03-17T15:40:00+04:00 Dubai,24.420629501342773°C,94.88833618164062%
2023-03-17T15:45:00+04:00 Dubai,24.420629501342773°C,94.88833618164062%
2023-03-17T15:50:00+04:00 Dubai,24.420629501342773°C,94.88833618164062%
2023-03-17T15:55:00+04:00 Dubai,24.420629501342773°C,94.88833618164062%
2023-03-17T16:00:00+04:00 Dubai,24.420629501342773°C,94.88833618164062%
2023-03-17T16:05:00+04:00 Dubai,24.420629501342773°C,94.88833618164062%
2023-03-17T16:10:00+04:00 Dubai,24.420629501342773°C,94.88833618164062%
2023-03-17T16:15:00+04:00 Dubai,24.420629501342773°C,94.88833618164062%
2023-03-17T16:20:00+04:00 Dubai,24.420629501342773°C,94.88833618164062%
2023-03-17T16:25:00+04:00 Dubai,24.420629501342773°C,94.88833618164062%
2023-03-17T16:30:00+04:00 Dubai,24.420629501342773°C,94.88833618164062%
2023-03-17T16:35:00+04:00 Dubai,24.420629501342773°C,94.88833618164062%
2023-03-17T16:40:00+04:00 Dubai,24.420629501342773°C,94.88833618164062%
2023-03-17T16:45:00+04:00 Dubai,24.420629501342773°C,94.88833618164062%
2023-03-17T16:50:00+04:00 Dubai,24.420629501342773°C,94.88833618164062%
2023-03-17T16:55:00+04:00 Dubai,24.420629501342773°C,94.88833618164062%
2023-03-17T17:00:00+04:00 Dubai,24.420629501342773°C,94.88833618164062%
2023-03-17T17:05:00+04:00 Dubai,24.420629501342773°C,94.88833618164062%
2023-03-17T17:10:00+04:00 Dubai,24.420629501342773°C,94.88833618164062%
2023-03-17T17:15:00+04:00 Dubai,24.420629501342773°C,94.88833618164062%
2023-03-17T17:20:00+04:00 Dubai,24.420629501342773°C,94.88833618164062%
2023-03-17T17:25:00+04:00 Dubai,24.420629501342773°C,94.88833618164062%
2023-03-17T17:30:00+04:00 Dubai,24.420629501342773°C,94.88833618164062%
2023-03-17T17:35:00+04:00 Dubai,24.420629501342773°C,94.88833618164062%
2023-03-17T17:40:00+04:00 Dubai,24.420629501342773°C,94.88833618164062%
2023-03-17T17:45:00+04:00 Dubai,24.271392822265625°C,94.88833618164062%
2023-03-17T17:50:00+04:00 Dubai,24.271392822265625°C,94.88833618164062%
2023-03-17T17:55:00+04:00 Dubai,24.271392822265625°C,94.88833618164062%
2023-03-17T18:00:00+04:00 Dubai,24.271392822265625°C,94.88833618164062%
2023-03-17T18:05:00+04:00 Dubai,24.271392822265625°C,94.88833618164062%
2023-03-17T18:10:00+04:00 Dubai,24.271392822265625°C,94.88833618164062%
2023-03-17T18:15:00+04:00 Dubai,24.271392822265625°C,94.88833618164062%
2023-03-17T18:20:00+04:00 Dubai,24.271392822265625°C,94.88833618164062%
2023-03-17T18:25:00+04:00 Dubai,24.271392822265625°C,92.35701751708984%
2023-03-17T18:30:00+04:00 Dubai,24.271392822265625°C,91.14503479003906%
2023-03-17T18:35:00+04:00 Dubai,24.12211036682129°C,88.64024353027344%
2023-03-17T18:40:00+04:00 Dubai,24.12211036682129°C,82.72386169433594%
2023-03-17T18:45:00+04:00 Dubai,24.12211036682129°C,78.13717651367188%
2023-03-17T18:50:00+04:00 Dubai,23.97340965270996°C,68.36808776855469%
2023-03-17T18:55:00+04:00 Dubai,23.97340965270996°C,58.42634963989258%
2023-03-17T19:00:00+04:00 Dubai,23.97340965270996°C,49.255760192871094%
2023-03-17T19:05:00+04:00 Dubai,23.824703216552734°C,39.87303161621094%
2023-03-17T19:10:00+04:00 Dubai,23.824703216552734°C,34.18370056152344%
2023-03-17T19:15:00+04:00 Dubai,23.824703216552734°C,35.263816833496094%
2023-03-17T19:20:00+04:00 Dubai,23.824703216552734°C,34.07014465332031%
2023-03-17T19:25:00+04:00 Dubai,23.824703216552734°C,31.480010986328125%
2023-03-17T19:30:00+04:00 Dubai,23.824703216552734°C,29.229747772216797%
2023-03-17T19:35:00+04:00 Dubai,23.824703216552734°C,32.75977325439453%
2023-03-17T19:40:00+04:00 Dubai,23.824703216552734°C,32.75977325439453%
2023-03-17T19:45:00+04:00 Dubai,23.824703216552734°C,32.75977325439453%
2023-03-17T19:50:00+04:00 Dubai,23.824703216552734°C,32.75977325439453%
2023-03-17T19:55:00+04:00 Dubai,23.824703216552734°C,32.75977325439453%
2023-03-17T20:00:00+04:00 Dubai,23.824703216552734°C,32.75977325439453%
2023-03-17T20:05:00+04:00 Dubai,23.824703216552734°C,32.75977325439453%
2023-03-17T20:10:00+04:00 Dubai,23.824703216552734°C,32.75977325439453%
2023-03-17T20:15:00+04:00 Dubai,23.824703216552734°C,32.75977325439453%
2023-03-17T20:20:00+04:00 Dubai,23.824703216552734°C,32.75977325439453%
2023-03-17T20:25:00+04:00 Dubai,23.824703216552734°C,32.75977325439453%
2023-03-17T20:30:00+04:00 Dubai,23.824703216552734°C,32.75977325439453%
2023-03-17T20:35:00+04:00 Dubai,23.824703216552734°C,32.75977325439453%
2023-03-17T20:40:00+04:00 Dubai,23.824703216552734°C,32.75977325439453%
2023-03-17T20:45:00+04:00 Dubai,23.824703216552734°C,32.75977325439453%
2023-03-17T20:50:00+04:00 Dubai,23.824703216552734°C,32.75977325439453%
2023-03-17T20:55:00+04:00 Dubai,23.824703216552734°C,32.75977325439453%
2023-03-17T21:00:00+04:00 Dubai,23.824703216552734°C,32.75977325439453%
2023-03-17T21:05:00+04:00 Dubai,23.824703216552734°C,32.75977325439453%
2023-03-17T21:10:00+04:00 Dubai,23.824703216552734°C,32.75977325439453%
2023-03-17T21:15:00+04:00 Dubai,23.824703216552734°C,32.75977325439453%
2023-03-17T21:20:00+04:00 Dubai,23.824703216552734°C,32.75977325439453%
2023-03-17T21:25:00+04:00 Dubai,23.824703216552734°C,32.75977325439453%
2023-03-17T21:30:00+04:00 Dubai,23.824703216552734°C,32.75977325439453%
2023-03-17T21:35:00+04:00 Dubai,23.824703216552734°C,32.75977325439453%
2023-03-17T21:40:00+04:00 Dubai,23.824703216552734°C,32.75977325439453%
2023-03-17T21:45:00+04:00 Dubai,23.824703216552734°C,32.75977325439453%
2023-03-17T21:50:00+04:00 Dubai,23.824703216552734°C,32.75977325439453%
2023-03-17T21:55:00+04:00 Dubai,23.824703216552734°C,32.75977325439453%
2023-03-17T22:00:00+04:00 Dubai,23.824703216552734°C,32.75977325439453%
2023-03-17T22:05:00+04:00 Dubai,23.824703216552734°C,32.75977325439453%
2023-03-17T22:10:00+04:00 Dubai,23.824703216552734°C,32.75977325439453%
2023-03-17T22:15:00+04:00 Dubai,23.824703216552734°C,32.75977325439453%
2023-03-17T22:20:00+04:00 Dubai,23.824703216552734°C,32.75977325439453%
2023-03-17T22:25:00+04:00 Dubai,23.824703216552734°C,32.75977325439453%
2023-03-17T22:30:00+04:00 Dubai,23.824703216552734°C,32.75977325439453%
2023-03-17T22:35:00+04:00 Dubai,23.824703216552734°C,32.75977325439453%
2023-03-17T22:40:00+04:00 Dubai,23.824703216552734°C,32.75977325439453%
2023-03-17T22:45:00+04:00 Dubai,23.67565155029297°C,32.75977325439453%
2023-03-17T22:50:00+04:00 Dubai,23.67565155029297°C,32.75977325439453%
2023-03-17T22:55:00+04:00 Dubai,23.67565155029297°C,32.75977325439453%
2023-03-17T23:00:00+04:00 Dubai,23.67565155029297°C,32.75977325439453%
2023-03-17T23:05:00+04:00 Dubai,23.67565155029297°C,32.75977325439453%
2023-03-17T23:10:00+04:00 Dubai,23.52582359313965°C,32.75977325439453%
2023-03-17T23:15:00+04:00 Dubai,23.52582359313965°C,32.75977325439453%
2023-03-17T23:20:00+04:00 Dubai,23.52582359313965°C,32.75977325439453%
2023-03-17T23:25:00+04:00 Dubai,23.377233505249023°C,32.75977325439453%
2023-03-17T23:30:00+04:00 Dubai,23.377233505249023°C,32.75977325439453%
2023-03-17T23:35:00+04:00 Dubai,23.377233505249023°C,32.75977325439453%
2023-03-17T23:40:00+04:00 Dubai,23.377233505249023°C,32.75977325439453%
2023-03-17T23:45:00+04:00 Dubai,23.377233505249023°C,32.75977325439453%
2023-03-17T23:50:00+04:00 Dubai,23.377233505249023°C,32.75977325439453%
2023-03-17T23:55:00+04:00 Dubai,23.377233505249023°C,32.75977325439453%
2023-03-18T00:00:00+04:00 Dubai,23.377233505249023°C,1.1870746612548828%
2023-03-18T00:05:00+04:00 Dubai,23.228668212890625°C,7.974213600158691%
2023-03-18T00:10:00+04:00 Dubai,23.228668212890625°C,25.98333740234375%
2023-03-18T00:15:00+04:00 Dubai,23.228668212890625°C,24.769254684448242%
2023-03-18T00:20:00+04:00 Dubai,23.228668212890625°C,24.769254684448242%
2023-03-18T00:25:00+04:00 Dubai,23.228668212890625°C,24.769254684448242%
2023-03-18T00:30:00+04:00 Dubai,23.08015251159668°C,24.769254684448242%
2023-03-18T00:35:00+04:00 Dubai,23.08015251159668°C,24.769254684448242%
2023-03-18T00:40:00+04:00 Dubai,23.08015251159668°C,24.769254684448242%
2023-03-18T00:45:00+04:00 Dubai,23.08015251159668°C,24.769254684448242%
2023-03-18T00:50:00+04:00 Dubai,23.08015251159668°C,24.769254684448242%
2023-03-18T00:55:00+04:00 Dubai,22.931549072265625°C,24.769254684448242%
2023-03-18T01:00:00+04:00 Dubai,22.931549072265625°C,24.769254684448242%
2023-03-18T01:05:00+04:00 Dubai,22.931549072265625°C,24.769254684448242%
2023-03-18T01:10:00+04:00 Dubai,22.931549072265625°C,24.769254684448242%
2023-03-18T01:15:00+04:00 Dubai,22.931549072265625°C,24.769254684448242%
2023-03-18T01:20:00+04:00 Dubai,22.931549072265625°C,24.769254684448242%
2023-03-18T01:25:00+04:00 Dubai,22.931549072265625°C,24.769254684448242%
2023-03-18T01:30:00+04:00 Dubai,22.782392501831055°C,24.769254684448242%
2023-03-18T01:35:00+04:00 Dubai,22.782392501831055°C,24.769254684448242%
2023-03-18T01:40:00+04:00 Dubai,22.782392501831055°C,24.769254684448242%
2023-03-18T01:45:00+04:00 Dubai,22.782392501831055°C,24.769254684448242%
2023-03-18T01:50:00+04:00 Dubai,22.782392501831055°C,24.769254684448242%
2023-03-18T01:55:00+04:00 Dubai,22.782392501831055°C,24.769254684448242%
2023-03-18T02:00:00+04:00 Dubai,22.782392501831055°C,24.769254684448242%
2023-03-18T02:05:00+04:00 Dubai,22.782392501831055°C,24.769254684448242%
2023-03-18T02:10:00+04:00 Dubai,22.782392501831055°C,24.769254684448242%
2023-03-18T02:15:00+04:00 Dubai,22.782392501831055°C,24.769254684448242%
2023-03-18T02:20:00+04:00 Dubai,22.782392501831055°C,24.769254684448242%
2023-03-18T02:25:00+04:00 Dubai,22.782392501831055°C,24.769254684448242%
2023-03-18T02:30:00+04:00 Dubai,22.782392501831055°C,24.769254684448242%
2023-03-18T02:35:00+04:00 Dubai,22.782392501831055°C,24.769254684448242%
2023-03-18T02:40:00+04:00 Dubai,22.782392501831055°C,24.769254684448242%
2023-03-18T02:45:00+04:00 Dubai,22.782392501831055°C,24.769254684448242%
2023-03-18T02:50:00+04:00 Dubai,22.782392501831055°C,24.769254684448242%
2023-03-18T02:55:00+04:00 Dubai,22.782392501831055°C,24.769254684448242%
2023-03-18T03:00:00+04:00 Dubai,22.782392501831055°C,24.769254684448242%
2023-03-18T03:05:00+04:00 Dubai,22.782392501831055°C,24.769254684448242%
2023-03-18T03:10:00+04:00 Dubai,22.782392501831055°C,24.769254684448242%
2023-03-18T03:15:00+04:00 Dubai,22.782392501831055°C,24.769254684448242%
2023-03-18T03:20:00+04:00 Dubai,22.782392501831055°C,24.769254684448242%
2023-03-18T03:25:00+04:00 Dubai,22.782392501831055°C,24.769254684448242%
2023-03-18T03:30:00+04:00 Dubai,22.782392501831055°C,24.769254684448242%
2023-03-18T03:35:00+04:00 Dubai,22.782392501831055°C,24.769254684448242%
2023-03-18T03:40:00+04:00 Dubai,22.633874893188477°C,24.769254684448242%
2023-03-18T03:45:00+04:00 Dubai,22.633874893188477°C,24.769254684448242%
2023-03-18T03:50:00+04:00 Dubai,22.633874893188477°C,24.769254684448242%
2023-03-18T03:55:00+04:00 Dubai,22.633874893188477°C,24.769254684448242%
2023-03-18T04:00:00+04:00 Dubai,22.633874893188477°C,24.769254684448242%
2023-03-18T04:05:00+04:00 Dubai,22.633874893188477°C,24.769254684448242%
2023-03-18T04:10:00+04:00 Dubai,22.633874893188477°C,24.769254684448242%
2023-03-18T04:15:00+04:00 Dubai,22.633874893188477°C,24.769254684448242%
2023-03-18T04:20:00+04:00 Dubai,22.633874893188477°C,24.769254684448242%
2023-03-18T04:25:00+04:00 Dubai,22.633874893188477°C,24.769254684448242%
2023-03-18T04:30:00+04:00 Dubai,22.484342575073242°C,24.769254684448242%
2023-03-18T04:35:00+04:00 Dubai,22.484342575073242°C,24.769254684448242%
2023-03-18T04:40:00+04:00 Dubai,22.484342575073242°C,24.769254684448242%
2023-03-18T04:45:00+04:00 Dubai,22.484342575073242°C,24.769254684448242%
2023-03-18T04:50:00+04:00 Dubai,22.484342575073242°C,24.769254684448242%
2023-03-18T04:55:00+04:00 Dubai,22.484342575073242°C,24.769254684448242%
2023-03-18T05:00:00+04:00 Dubai,22.484342575073242°C,24.769254684448242%
2023-03-18T05:05:00+04:00 Dubai,22.484342575073242°C,24.769254684448242%
2023-03-18T05:10:00+04:00 Dubai,22.484342575073242°C,24.769254684448242%
2023-03-18T05:15:00+04:00 Dubai,22.484342575073242°C,24.769254684448242%
2023-03-18T05:20:00+04:00 Dubai,22.484342575073242°C,24.769254684448242%
2023-03-18T05:25:00+04:00 Dubai,22.484342575073242°C,24.769254684448242%
2023-03-18T05:30:00+04:00 Dubai,22.484342575073242°C,24.769254684448242%
2023-03-18T05:35:00+04:00 Dubai,22.484342575073242°C,24.769254684448242%
2023-03-18T05:40:00+04:00 Dubai,22.484342575073242°C,24.769254684448242%
2023-03-18T05:45:00+04:00 Dubai,22.484342575073242°C,24.769254684448242%
2023-03-18T05:50:00+04:00 Dubai,22.484342575073242°C,24.769254684448242%
2023-03-18T05:55:00+04:00 Dubai,22.484342575073242°C,24.769254684448242%
2023-03-18T06:00:00+04:00 Dubai,22.484342575073242°C,24.769254684448242%
2023-03-18T06:05:00+04:00 Dubai,22.484342575073242°C,24.769254684448242%
2023-03-18T06:10:00+04:00 Dubai,22.484342575073242°C,24.769254684448242%
2023-03-18T06:15:00+04:00 Dubai,22.484342575073242°C,24.769254684448242%
2023-03-18T06:20:00+04:00 Dubai,22.484342575073242°C,24.769254684448242%
2023-03-18T06:25:00+04:00 Dubai,22.484342575073242°C,24.769254684448242%
2023-03-18T06:30:00+04:00 Dubai,22.484342575073242°C,24.769254684448242%
2023-03-18T06:35:00+04:00 Dubai,22.484342575073242°C,24.769254684448242%
2023-03-18T06:40:00+04:00 Dubai,22.484342575073242°C,24.769254684448242%
2023-03-18T06:45:00+04:00 Dubai,22.484342575073242°C,24.769254684448242%
2023-03-18T06:50:00+04:00 Dubai,22.484342575073242°C,24.769254684448242%
2023-03-18T06:55:00+04:00 Dubai,22.484342575073242°C,24.769254684448242%
2023-03-18T07:00:00+04:00 Dubai,22.484342575073242°C,24.769254684448242%
2023-03-18T07:05:00+04:00 Dubai,22.484342575073242°C,24.769254684448242%
2023-03-18T07:10:00+04:00 Dubai,22.484342575073242°C,24.769254684448242%
2023-03-18T07:15:00+04:00 Dubai,22.484342575073242°C,24.769254684448242%
2023-03-18T07:20:00+04:00 Dubai,22.484342575073242°C,24.769254684448242%
2023-03-18T07:25:00+04:00 Dubai,22.484342575073242°C,24.769254684448242%
2023-03-18T07:30:00+04:00 Dubai,22.484342575073242°C,24.769254684448242%
2023-03-18T07:35:00+04:00 Dubai,22.484342575073242°C,24.769254684448242%
2023-03-18T07:40:00+04:00 Dubai,22.484342575073242°C,24.769254684448242%
2023-03-18T07:45:00+04:00 Dubai,22.484342575073242°C,24.769254684448242%
2023-03-18T07:50:00+04:00 Dubai,22.634336471557617°C,24.769254684448242%
2023-03-18T07:55:00+04:00 Dubai,22.634336471557617°C,24.769254684448242%
2023-03-18T08:00:00+04:00 Dubai,22.634336471557617°C,24.769254684448242%
2023-03-18T08:05:00+04:00 Dubai,22.783119201660156°C,24.769254684448242%
2023-03-18T08:10:00+04:00 Dubai,22.783119201660156°C,24.769254684448242%
2023-03-18T08:15:00+04:00 Dubai,22.783119201660156°C,24.769254684448242%
2023-03-18T08:20:00+04:00 Dubai,22.93218421936035°C,24.769254684448242%
2023-03-18T08:25:00+04:00 Dubai,22.93218421936035°C,24.769254684448242%
2023-03-18T08:30:00+04:00 Dubai,22.93218421936035°C,24.769254684448242%
2023-03-18T08:35:00+04:00 Dubai,23.080913543701172°C,24.769254684448242%
2023-03-18T08:40:00+04:00 Dubai,23.080913543701172°C,26.0981388092041%
2023-03-18T08:45:00+04:00 Dubai,23.080913543701172°C,28.578594207763672%
2023-03-18T08:50:00+04:00 Dubai,23.080913543701172°C,31.391477584838867%
2023-03-18T08:55:00+04:00 Dubai,23.231109619140625°C,34.20442581176758%
2023-03-18T09:00:00+04:00 Dubai,23.231109619140625°C,36.829017639160156%
2023-03-18T09:05:00+04:00 Dubai,23.231109619140625°C,35.24559783935547%
2023-03-18T09:10:00+04:00 Dubai,23.37990951538086°C,34.15616226196289%
2023-03-18T09:15:00+04:00 Dubai,23.37990951538086°C,34.15616226196289%
2023-03-18T09:20:00+04:00 Dubai,23.37990951538086°C,34.15616226196289%
2023-03-18T09:25:00+04:00 Dubai,23.37990951538086°C,35.211856842041016%
2023-03-18T09:30:00+04:00 Dubai,23.52944564819336°C,37.35872268676758%
2023-03-18T09:35:00+04:00 Dubai,23.52944564819336°C,38.51604080200195%
2023-03-18T09:40:00+04:00 Dubai,23.52944564819336°C,41.08475875854492%
2023-03-18T09:45:00+04:00 Dubai,23.52944564819336°C,39.684085845947266%
2023-03-18T09:50:00+04:00 Dubai,23.678125381469727°C,39.684085845947266%
2023-03-18T09:55:00+04:00 Dubai,23.678125381469727°C,39.684085845947266%
2023-03-18T10:00:00+04:00 Dubai,23.678125381469727°C,39.684085845947266%
2023-03-18T10:05:00+04:00 Dubai,23.678125381469727°C,39.684085845947266%
2023-03-18T10:10:00+04:00 Dubai,23.678125381469727°C,39.684085845947266%
2023-03-18T10:15:00+04:00 Dubai,23.678125381469727°C,39.684085845947266%
