ts,DMC Building 1 Data Quality Tests Dup of AHU_04_B1 Return Air Temp,DMC Building 1 Data Quality Tests New-Point
2023-03-05T19:05:00+04:00 Dubai,23.067943572998047°C,36.279666900634766%
2023-03-05T19:10:00+04:00 Dubai,23.067943572998047°C,36.279666900634766%
2023-03-05T19:15:00+04:00 Dubai,23.067943572998047°C,36.279666900634766%
2023-03-05T19:20:00+04:00 Dubai,22.91834259033203°C,36.279666900634766%
2023-03-05T19:25:00+04:00 Dubai,22.91834259033203°C,36.279666900634766%
2023-03-05T19:30:00+04:00 Dubai,22.91834259033203°C,36.279666900634766%
2023-03-05T19:35:00+04:00 Dubai,22.91834259033203°C,36.279666900634766%
2023-03-05T19:40:00+04:00 Dubai,22.769777297973633°C,36.279666900634766%
2023-03-05T19:45:00+04:00 Dubai,22.769777297973633°C,36.279666900634766%
2023-03-05T19:50:00+04:00 Dubai,22.769777297973633°C,36.279666900634766%
2023-03-05T19:55:00+04:00 Dubai,22.769777297973633°C,36.279666900634766%
2023-03-05T20:00:00+04:00 Dubai,22.769777297973633°C,36.279666900634766%
2023-03-05T20:05:00+04:00 Dubai,22.769777297973633°C,36.279666900634766%
2023-03-05T20:10:00+04:00 Dubai,22.769777297973633°C,36.279666900634766%
2023-03-05T20:15:00+04:00 Dubai,22.769777297973633°C,36.279666900634766%
2023-03-05T20:20:00+04:00 Dubai,22.769777297973633°C,36.279666900634766%
2023-03-05T20:25:00+04:00 Dubai,22.621042251586914°C,36.279666900634766%
2023-03-05T20:30:00+04:00 Dubai,22.621042251586914°C,36.279666900634766%
2023-03-05T20:35:00+04:00 Dubai,22.621042251586914°C,36.279666900634766%
2023-03-05T20:40:00+04:00 Dubai,22.621042251586914°C,36.279666900634766%
2023-03-05T20:45:00+04:00 Dubai,22.621042251586914°C,36.279666900634766%
2023-03-05T20:50:00+04:00 Dubai,22.621042251586914°C,36.279666900634766%
2023-03-05T20:55:00+04:00 Dubai,22.621042251586914°C,35.22993469238281%
2023-03-05T21:00:00+04:00 Dubai,22.470989227294922°C,35.22993469238281%
2023-03-05T21:05:00+04:00 Dubai,22.470989227294922°C,35.22993469238281%
2023-03-05T21:10:00+04:00 Dubai,22.470989227294922°C,34.156219482421875%
2023-03-05T21:15:00+04:00 Dubai,22.470989227294922°C,34.156219482421875%
2023-03-05T21:20:00+04:00 Dubai,22.470989227294922°C,33.062339782714844%
2023-03-05T21:25:00+04:00 Dubai,22.470989227294922°C,33.062339782714844%
2023-03-05T21:30:00+04:00 Dubai,22.470989227294922°C,31.951457977294922%
2023-03-05T21:35:00+04:00 Dubai,22.470989227294922°C,31.951457977294922%
2023-03-05T21:40:00+04:00 Dubai,22.470989227294922°C,30.794818878173828%
2023-03-05T21:45:00+04:00 Dubai,22.470989227294922°C,29.79298210144043%
2023-03-05T21:50:00+04:00 Dubai,22.470989227294922°C,29.79298210144043%
2023-03-05T21:55:00+04:00 Dubai,22.470989227294922°C,29.79298210144043%
2023-03-05T22:00:00+04:00 Dubai,22.470989227294922°C,29.79298210144043%
2023-03-05T22:05:00+04:00 Dubai,22.470989227294922°C,29.79298210144043%
2023-03-05T22:10:00+04:00 Dubai,22.470989227294922°C,29.79298210144043%
2023-03-05T22:15:00+04:00 Dubai,22.470989227294922°C,29.79298210144043%
2023-03-05T22:20:00+04:00 Dubai,22.470989227294922°C,29.79298210144043%
2023-03-05T22:25:00+04:00 Dubai,22.470989227294922°C,29.79298210144043%
2023-03-05T22:30:00+04:00 Dubai,22.470989227294922°C,29.79298210144043%
2023-03-05T22:35:00+04:00 Dubai,22.470989227294922°C,29.79298210144043%
2023-03-05T22:40:00+04:00 Dubai,22.470989227294922°C,29.79298210144043%
2023-03-05T22:45:00+04:00 Dubai,22.470989227294922°C,29.79298210144043%
2023-03-05T22:50:00+04:00 Dubai,22.470989227294922°C,29.79298210144043%
2023-03-05T22:55:00+04:00 Dubai,22.470989227294922°C,29.79298210144043%
2023-03-05T23:00:00+04:00 Dubai,22.470989227294922°C,29.79298210144043%
2023-03-05T23:05:00+04:00 Dubai,22.470989227294922°C,29.79298210144043%
2023-03-05T23:10:00+04:00 Dubai,22.470989227294922°C,29.79298210144043%
2023-03-05T23:15:00+04:00 Dubai,22.470989227294922°C,29.79298210144043%
2023-03-05T23:20:00+04:00 Dubai,22.322410583496094°C,29.79298210144043%
2023-03-05T23:25:00+04:00 Dubai,22.322410583496094°C,29.79298210144043%
2023-03-05T23:30:00+04:00 Dubai,22.322410583496094°C,29.79298210144043%
2023-03-05T23:35:00+04:00 Dubai,22.322410583496094°C,29.79298210144043%
2023-03-05T23:40:00+04:00 Dubai,22.322410583496094°C,29.79298210144043%
2023-03-05T23:45:00+04:00 Dubai,22.322410583496094°C,29.79298210144043%
2023-03-05T23:50:00+04:00 Dubai,22.322410583496094°C,29.79298210144043%
2023-03-05T23:55:00+04:00 Dubai,22.322410583496094°C,29.79298210144043%
2023-03-06T00:00:00+04:00 Dubai,22.322410583496094°C,0%
2023-03-06T00:05:00+04:00 Dubai,22.322410583496094°C,4.285062789916992%
2023-03-06T00:10:00+04:00 Dubai,22.471824645996094°C,20.495946884155273%
2023-03-06T00:15:00+04:00 Dubai,22.471824645996094°C,26.04461097717285%
2023-03-06T00:20:00+04:00 Dubai,22.62055778503418°C,29.71641731262207%
2023-03-06T00:25:00+04:00 Dubai,22.771577835083008°C,32.814910888671875%
2023-03-06T00:30:00+04:00 Dubai,22.771577835083008°C,30.40351676940918%
2023-03-06T00:35:00+04:00 Dubai,22.771577835083008°C,29.137514114379883%
2023-03-06T00:40:00+04:00 Dubai,22.771577835083008°C,29.137514114379883%
2023-03-06T00:45:00+04:00 Dubai,22.771577835083008°C,29.137514114379883%
2023-03-06T00:50:00+04:00 Dubai,22.92055892944336°C,29.137514114379883%
2023-03-06T00:55:00+04:00 Dubai,22.92055892944336°C,29.137514114379883%
2023-03-06T01:00:00+04:00 Dubai,22.92055892944336°C,29.137514114379883%
2023-03-06T01:05:00+04:00 Dubai,22.92055892944336°C,29.137514114379883%
2023-03-06T01:10:00+04:00 Dubai,22.92055892944336°C,29.137514114379883%
2023-03-06T01:15:00+04:00 Dubai,22.92055892944336°C,29.137514114379883%
2023-03-06T01:20:00+04:00 Dubai,22.92055892944336°C,29.137514114379883%
2023-03-06T01:25:00+04:00 Dubai,22.92055892944336°C,29.137514114379883%
2023-03-06T01:30:00+04:00 Dubai,22.92055892944336°C,29.137514114379883%
2023-03-06T01:35:00+04:00 Dubai,22.92055892944336°C,29.137514114379883%
2023-03-06T01:40:00+04:00 Dubai,22.92055892944336°C,29.137514114379883%
2023-03-06T01:45:00+04:00 Dubai,22.92055892944336°C,29.137514114379883%
2023-03-06T01:50:00+04:00 Dubai,22.92055892944336°C,29.137514114379883%
2023-03-06T01:55:00+04:00 Dubai,22.92055892944336°C,29.137514114379883%
2023-03-06T02:00:00+04:00 Dubai,22.92055892944336°C,29.137514114379883%
2023-03-06T02:05:00+04:00 Dubai,23.069782257080078°C,29.137514114379883%
2023-03-06T02:10:00+04:00 Dubai,23.069782257080078°C,29.137514114379883%
2023-03-06T02:15:00+04:00 Dubai,23.069782257080078°C,29.137514114379883%
2023-03-06T02:20:00+04:00 Dubai,23.069782257080078°C,29.137514114379883%
2023-03-06T02:25:00+04:00 Dubai,23.069782257080078°C,29.137514114379883%
2023-03-06T02:30:00+04:00 Dubai,23.069782257080078°C,29.137514114379883%
2023-03-06T02:35:00+04:00 Dubai,23.069782257080078°C,29.137514114379883%
2023-03-06T02:40:00+04:00 Dubai,23.069782257080078°C,29.137514114379883%
2023-03-06T02:45:00+04:00 Dubai,23.069782257080078°C,29.137514114379883%
2023-03-06T02:50:00+04:00 Dubai,23.069782257080078°C,29.137514114379883%
2023-03-06T02:55:00+04:00 Dubai,23.069782257080078°C,29.137514114379883%
2023-03-06T03:00:00+04:00 Dubai,23.069782257080078°C,29.137514114379883%
2023-03-06T03:05:00+04:00 Dubai,23.069782257080078°C,29.137514114379883%
2023-03-06T03:10:00+04:00 Dubai,23.069782257080078°C,29.137514114379883%
2023-03-06T03:15:00+04:00 Dubai,23.069782257080078°C,29.137514114379883%
2023-03-06T03:20:00+04:00 Dubai,23.069782257080078°C,29.137514114379883%
2023-03-06T03:25:00+04:00 Dubai,23.069782257080078°C,29.137514114379883%
2023-03-06T03:30:00+04:00 Dubai,23.069782257080078°C,29.137514114379883%
2023-03-06T03:35:00+04:00 Dubai,23.069782257080078°C,29.137514114379883%
2023-03-06T03:40:00+04:00 Dubai,23.069782257080078°C,29.137514114379883%
2023-03-06T03:45:00+04:00 Dubai,23.069782257080078°C,29.137514114379883%
2023-03-06T03:50:00+04:00 Dubai,23.069782257080078°C,29.137514114379883%
2023-03-06T03:55:00+04:00 Dubai,23.069782257080078°C,29.137514114379883%
2023-03-06T04:00:00+04:00 Dubai,23.069782257080078°C,29.137514114379883%
2023-03-06T04:05:00+04:00 Dubai,23.069782257080078°C,29.137514114379883%
2023-03-06T04:10:00+04:00 Dubai,23.069782257080078°C,29.137514114379883%
2023-03-06T04:15:00+04:00 Dubai,23.069782257080078°C,29.137514114379883%
2023-03-06T04:20:00+04:00 Dubai,23.069782257080078°C,29.137514114379883%
2023-03-06T04:25:00+04:00 Dubai,23.069782257080078°C,29.137514114379883%
2023-03-06T04:30:00+04:00 Dubai,23.069782257080078°C,29.137514114379883%
2023-03-06T04:35:00+04:00 Dubai,23.069782257080078°C,29.137514114379883%
2023-03-06T04:40:00+04:00 Dubai,23.069782257080078°C,29.137514114379883%
2023-03-06T04:45:00+04:00 Dubai,23.069782257080078°C,29.137514114379883%
2023-03-06T04:50:00+04:00 Dubai,23.069782257080078°C,29.137514114379883%
2023-03-06T04:55:00+04:00 Dubai,23.069782257080078°C,29.137514114379883%
2023-03-06T05:00:00+04:00 Dubai,23.069782257080078°C,29.137514114379883%
2023-03-06T05:05:00+04:00 Dubai,23.069782257080078°C,29.137514114379883%
2023-03-06T05:10:00+04:00 Dubai,23.069782257080078°C,29.137514114379883%
2023-03-06T05:15:00+04:00 Dubai,23.069782257080078°C,29.137514114379883%
2023-03-06T05:20:00+04:00 Dubai,23.069782257080078°C,29.137514114379883%
2023-03-06T05:25:00+04:00 Dubai,23.069782257080078°C,29.137514114379883%
2023-03-06T05:30:00+04:00 Dubai,23.069782257080078°C,29.137514114379883%
2023-03-06T05:35:00+04:00 Dubai,23.069782257080078°C,29.137514114379883%
2023-03-06T05:40:00+04:00 Dubai,23.069782257080078°C,29.137514114379883%
2023-03-06T05:45:00+04:00 Dubai,23.218807220458984°C,29.137514114379883%
2023-03-06T05:50:00+04:00 Dubai,23.218807220458984°C,29.137514114379883%
2023-03-06T05:55:00+04:00 Dubai,23.218807220458984°C,29.137514114379883%
2023-03-06T06:00:00+04:00 Dubai,23.218807220458984°C,29.137514114379883%
2023-03-06T06:05:00+04:00 Dubai,23.218807220458984°C,29.137514114379883%
2023-03-06T06:10:00+04:00 Dubai,23.218807220458984°C,29.137514114379883%
2023-03-06T06:15:00+04:00 Dubai,23.069751739501953°C,29.137514114379883%
2023-03-06T06:20:00+04:00 Dubai,23.069751739501953°C,29.137514114379883%
2023-03-06T06:25:00+04:00 Dubai,23.069751739501953°C,29.137514114379883%
2023-03-06T06:30:00+04:00 Dubai,22.92074203491211°C,29.137514114379883%
2023-03-06T06:35:00+04:00 Dubai,22.92074203491211°C,29.137514114379883%
2023-03-06T06:40:00+04:00 Dubai,22.7720947265625°C,29.137514114379883%
2023-03-06T06:45:00+04:00 Dubai,22.7720947265625°C,29.137514114379883%
2023-03-06T06:50:00+04:00 Dubai,22.7720947265625°C,29.137514114379883%
2023-03-06T06:55:00+04:00 Dubai,22.7720947265625°C,29.137514114379883%
2023-03-06T07:00:00+04:00 Dubai,22.7720947265625°C,29.137514114379883%
2023-03-06T07:05:00+04:00 Dubai,22.62354278564453°C,29.137514114379883%
2023-03-06T07:10:00+04:00 Dubai,22.62354278564453°C,29.137514114379883%
2023-03-06T07:15:00+04:00 Dubai,22.62354278564453°C,29.137514114379883%
2023-03-06T07:20:00+04:00 Dubai,22.62354278564453°C,29.137514114379883%
2023-03-06T07:25:00+04:00 Dubai,22.62354278564453°C,29.137514114379883%
2023-03-06T07:30:00+04:00 Dubai,22.62354278564453°C,29.137514114379883%
2023-03-06T07:35:00+04:00 Dubai,22.62354278564453°C,29.137514114379883%
2023-03-06T07:40:00+04:00 Dubai,22.62354278564453°C,29.137514114379883%
2023-03-06T07:45:00+04:00 Dubai,22.62354278564453°C,29.137514114379883%
2023-03-06T07:50:00+04:00 Dubai,22.62354278564453°C,29.137514114379883%
2023-03-06T07:55:00+04:00 Dubai,22.62354278564453°C,29.137514114379883%
2023-03-06T08:00:00+04:00 Dubai,22.62354278564453°C,29.137514114379883%
2023-03-06T08:05:00+04:00 Dubai,22.62354278564453°C,29.137514114379883%
2023-03-06T08:10:00+04:00 Dubai,22.62354278564453°C,29.137514114379883%
2023-03-06T08:15:00+04:00 Dubai,22.773279190063477°C,29.137514114379883%
2023-03-06T08:20:00+04:00 Dubai,22.773279190063477°C,29.137514114379883%
2023-03-06T08:25:00+04:00 Dubai,22.773279190063477°C,30.23784637451172%
2023-03-06T08:30:00+04:00 Dubai,22.922380447387695°C,31.32740020751953%
2023-03-06T08:35:00+04:00 Dubai,22.922380447387695°C,33.52519607543945%
2023-03-06T08:40:00+04:00 Dubai,22.922380447387695°C,34.8754768371582%
2023-03-06T08:45:00+04:00 Dubai,22.922380447387695°C,37.41089630126953%
2023-03-06T08:50:00+04:00 Dubai,23.073108673095703°C,35.19724655151367%
2023-03-06T08:55:00+04:00 Dubai,23.073108673095703°C,35.19724655151367%
2023-03-06T09:00:00+04:00 Dubai,23.2225341796875°C,35.19724655151367%
2023-03-06T09:05:00+04:00 Dubai,23.2225341796875°C,36.19916534423828%
2023-03-06T09:10:00+04:00 Dubai,23.2225341796875°C,38.602943420410156%
2023-03-06T09:15:00+04:00 Dubai,23.2225341796875°C,40.82035827636719%
2023-03-06T09:20:00+04:00 Dubai,23.37151336669922°C,40.195579528808594%
2023-03-06T09:25:00+04:00 Dubai,23.37151336669922°C,40.195579528808594%
2023-03-06T09:30:00+04:00 Dubai,23.37151336669922°C,40.195579528808594%
2023-03-06T09:35:00+04:00 Dubai,23.521238327026367°C,40.195579528808594%
2023-03-06T09:40:00+04:00 Dubai,23.521238327026367°C,40.195579528808594%
2023-03-06T09:45:00+04:00 Dubai,23.521238327026367°C,40.195579528808594%
2023-03-06T09:50:00+04:00 Dubai,23.521238327026367°C,40.195579528808594%
2023-03-06T09:55:00+04:00 Dubai,23.671062469482422°C,42.515716552734375%
2023-03-06T10:00:00+04:00 Dubai,23.671062469482422°C,43.828800201416016%
2023-03-06T10:05:00+04:00 Dubai,23.671062469482422°C,45.35363006591797%
2023-03-06T10:10:00+04:00 Dubai,23.671062469482422°C,44.19375228881836%
2023-03-06T10:15:00+04:00 Dubai,23.671062469482422°C,44.19375228881836%
2023-03-06T10:20:00+04:00 Dubai,23.819576263427734°C,44.19375228881836%
2023-03-06T10:25:00+04:00 Dubai,23.819576263427734°C,44.19375228881836%
2023-03-06T10:30:00+04:00 Dubai,23.819576263427734°C,45.65422821044922%
2023-03-06T10:35:00+04:00 Dubai,23.819576263427734°C,45.65422821044922%
2023-03-06T10:40:00+04:00 Dubai,23.819576263427734°C,46.65225601196289%
2023-03-06T10:45:00+04:00 Dubai,23.819576263427734°C,46.65225601196289%
2023-03-06T10:50:00+04:00 Dubai,23.819576263427734°C,47.719383239746094%
2023-03-06T10:55:00+04:00 Dubai,23.819576263427734°C,48.824344635009766%
2023-03-06T11:00:00+04:00 Dubai,23.969562530517578°C,49.93109893798828%
2023-03-06T11:05:00+04:00 Dubai,23.969562530517578°C,49.93109893798828%
2023-03-06T11:10:00+04:00 Dubai,23.969562530517578°C,49.93109893798828%
2023-03-06T11:15:00+04:00 Dubai,23.969562530517578°C,49.93109893798828%
2023-03-06T11:20:00+04:00 Dubai,23.969562530517578°C,49.93109893798828%
2023-03-06T11:25:00+04:00 Dubai,23.969562530517578°C,49.93109893798828%
2023-03-06T11:30:00+04:00 Dubai,23.969562530517578°C,49.93109893798828%
2023-03-06T11:35:00+04:00 Dubai,23.969562530517578°C,49.93109893798828%
2023-03-06T11:40:00+04:00 Dubai,23.969562530517578°C,49.93109893798828%
2023-03-06T11:45:00+04:00 Dubai,23.969562530517578°C,49.93109893798828%
2023-03-06T11:50:00+04:00 Dubai,23.969562530517578°C,49.93109893798828%
2023-03-06T11:55:00+04:00 Dubai,23.969562530517578°C,49.93109893798828%
2023-03-06T12:00:00+04:00 Dubai,23.969562530517578°C,49.93109893798828%
2023-03-06T12:05:00+04:00 Dubai,23.969562530517578°C,49.93109893798828%
2023-03-06T12:10:00+04:00 Dubai,23.969562530517578°C,49.93109893798828%
2023-03-06T12:15:00+04:00 Dubai,23.969562530517578°C,49.93109893798828%
2023-03-06T12:20:00+04:00 Dubai,23.969562530517578°C,49.93109893798828%
2023-03-06T12:25:00+04:00 Dubai,23.969562530517578°C,48.82368087768555%
2023-03-06T12:30:00+04:00 Dubai,23.969562530517578°C,48.82368087768555%
2023-03-06T12:35:00+04:00 Dubai,23.969562530517578°C,47.71259307861328%
2023-03-06T12:40:00+04:00 Dubai,23.969562530517578°C,46.70802307128906%
2023-03-06T12:45:00+04:00 Dubai,23.969562530517578°C,46.70802307128906%
2023-03-06T12:50:00+04:00 Dubai,23.969562530517578°C,45.65079116821289%
2023-03-06T12:55:00+04:00 Dubai,23.969562530517578°C,45.65079116821289%
2023-03-06T13:00:00+04:00 Dubai,23.969562530517578°C,44.43411636352539%
2023-03-06T13:05:00+04:00 Dubai,23.820627212524414°C,43.33169174194336%
2023-03-06T13:10:00+04:00 Dubai,23.820627212524414°C,44.49478530883789%
2023-03-06T13:15:00+04:00 Dubai,23.820627212524414°C,44.49478530883789%
2023-03-06T13:20:00+04:00 Dubai,23.820627212524414°C,44.49478530883789%
2023-03-06T13:25:00+04:00 Dubai,23.820627212524414°C,44.49478530883789%
2023-03-06T13:30:00+04:00 Dubai,23.820627212524414°C,44.49478530883789%
2023-03-06T13:35:00+04:00 Dubai,23.820627212524414°C,44.49478530883789%
2023-03-06T13:40:00+04:00 Dubai,23.820627212524414°C,44.49478530883789%
2023-03-06T13:45:00+04:00 Dubai,23.820627212524414°C,44.49478530883789%
2023-03-06T13:50:00+04:00 Dubai,23.820627212524414°C,44.49478530883789%
2023-03-06T13:55:00+04:00 Dubai,23.820627212524414°C,44.49478530883789%
2023-03-06T14:00:00+04:00 Dubai,23.820627212524414°C,44.49478530883789%
2023-03-06T14:05:00+04:00 Dubai,23.820627212524414°C,44.49478530883789%
2023-03-06T14:10:00+04:00 Dubai,23.820627212524414°C,44.49478530883789%
2023-03-06T14:15:00+04:00 Dubai,23.820627212524414°C,44.49478530883789%
2023-03-06T14:20:00+04:00 Dubai,23.820627212524414°C,44.49478530883789%
2023-03-06T14:25:00+04:00 Dubai,23.820627212524414°C,44.49478530883789%
2023-03-06T14:30:00+04:00 Dubai,23.820627212524414°C,44.49478530883789%
2023-03-06T14:35:00+04:00 Dubai,23.820627212524414°C,44.49478530883789%
2023-03-06T14:40:00+04:00 Dubai,23.820627212524414°C,44.49478530883789%
2023-03-06T14:45:00+04:00 Dubai,23.820627212524414°C,44.49478530883789%
2023-03-06T14:50:00+04:00 Dubai,23.820627212524414°C,44.49478530883789%
2023-03-06T14:55:00+04:00 Dubai,23.820627212524414°C,44.49478530883789%
2023-03-06T15:00:00+04:00 Dubai,23.820627212524414°C,44.49478530883789%
2023-03-06T15:05:00+04:00 Dubai,23.820627212524414°C,44.49478530883789%
2023-03-06T15:10:00+04:00 Dubai,23.820627212524414°C,44.49478530883789%
2023-03-06T15:15:00+04:00 Dubai,23.671823501586914°C,44.49478530883789%
2023-03-06T15:20:00+04:00 Dubai,23.671823501586914°C,44.49478530883789%
2023-03-06T15:25:00+04:00 Dubai,23.671823501586914°C,43.42472839355469%
2023-03-06T15:30:00+04:00 Dubai,23.671823501586914°C,42.20979309082031%
2023-03-06T15:35:00+04:00 Dubai,23.671823501586914°C,42.20979309082031%
2023-03-06T15:40:00+04:00 Dubai,23.671823501586914°C,41.115230560302734%
2023-03-06T15:45:00+04:00 Dubai,23.671823501586914°C,39.986087799072266%
2023-03-06T15:50:00+04:00 Dubai,23.671823501586914°C,38.8901481628418%
2023-03-06T15:55:00+04:00 Dubai,23.671823501586914°C,40.11565017700195%
2023-03-06T16:00:00+04:00 Dubai,23.671823501586914°C,40.11565017700195%
2023-03-06T16:05:00+04:00 Dubai,23.671823501586914°C,40.11565017700195%
2023-03-06T16:10:00+04:00 Dubai,23.671823501586914°C,40.11565017700195%
2023-03-06T16:15:00+04:00 Dubai,23.671823501586914°C,40.11565017700195%
2023-03-06T16:20:00+04:00 Dubai,23.671823501586914°C,40.11565017700195%
2023-03-06T16:25:00+04:00 Dubai,23.671823501586914°C,40.11565017700195%
2023-03-06T16:30:00+04:00 Dubai,23.671823501586914°C,40.11565017700195%
2023-03-06T16:35:00+04:00 Dubai,23.671823501586914°C,40.11565017700195%
2023-03-06T16:40:00+04:00 Dubai,23.671823501586914°C,40.11565017700195%
2023-03-06T16:45:00+04:00 Dubai,23.82036590576172°C,40.11565017700195%
2023-03-06T16:50:00+04:00 Dubai,23.82036590576172°C,40.11565017700195%
2023-03-06T16:55:00+04:00 Dubai,23.82036590576172°C,40.11565017700195%
2023-03-06T17:00:00+04:00 Dubai,23.82036590576172°C,40.11565017700195%
2023-03-06T17:05:00+04:00 Dubai,23.82036590576172°C,40.11565017700195%
2023-03-06T17:10:00+04:00 Dubai,23.82036590576172°C,40.11565017700195%
2023-03-06T17:15:00+04:00 Dubai,23.82036590576172°C,40.11565017700195%
2023-03-06T17:20:00+04:00 Dubai,23.82036590576172°C,40.11565017700195%
2023-03-06T17:25:00+04:00 Dubai,23.82036590576172°C,40.11565017700195%
2023-03-06T17:30:00+04:00 Dubai,23.82036590576172°C,40.11565017700195%
2023-03-06T17:35:00+04:00 Dubai,23.671293258666992°C,40.11565017700195%
2023-03-06T17:40:00+04:00 Dubai,23.671293258666992°C,40.11565017700195%
2023-03-06T17:45:00+04:00 Dubai,23.671293258666992°C,40.11565017700195%
2023-03-06T17:50:00+04:00 Dubai,23.671293258666992°C,40.11565017700195%
2023-03-06T17:55:00+04:00 Dubai,23.522146224975586°C,40.11565017700195%
2023-03-06T18:00:00+04:00 Dubai,23.522146224975586°C,40.11565017700195%
2023-03-06T18:05:00+04:00 Dubai,23.522146224975586°C,40.11565017700195%
2023-03-06T18:10:00+04:00 Dubai,23.522146224975586°C,40.11565017700195%
2023-03-06T18:15:00+04:00 Dubai,23.522146224975586°C,39.046142578125%
2023-03-06T18:20:00+04:00 Dubai,23.522146224975586°C,39.046142578125%
2023-03-06T18:25:00+04:00 Dubai,23.37361717224121°C,38.03219223022461%
2023-03-06T18:30:00+04:00 Dubai,23.37361717224121°C,35.598838806152344%
2023-03-06T18:35:00+04:00 Dubai,23.37361717224121°C,34.37525177001953%
2023-03-06T18:40:00+04:00 Dubai,23.37361717224121°C,35.146278381347656%
2023-03-06T18:45:00+04:00 Dubai,23.37361717224121°C,35.146278381347656%
2023-03-06T18:50:00+04:00 Dubai,23.37361717224121°C,35.146278381347656%
2023-03-06T18:55:00+04:00 Dubai,23.37361717224121°C,35.146278381347656%
2023-03-06T19:00:00+04:00 Dubai,23.37361717224121°C,35.146278381347656%
2023-03-06T19:05:00+04:00 Dubai,23.37361717224121°C,35.146278381347656%
2023-03-06T19:10:00+04:00 Dubai,23.37361717224121°C,35.146278381347656%
2023-03-06T19:15:00+04:00 Dubai,23.37361717224121°C,35.146278381347656%
2023-03-06T19:20:00+04:00 Dubai,23.37361717224121°C,35.146278381347656%
2023-03-06T19:25:00+04:00 Dubai,23.37361717224121°C,35.146278381347656%
2023-03-06T19:30:00+04:00 Dubai,23.37361717224121°C,35.146278381347656%
2023-03-06T19:35:00+04:00 Dubai,23.37361717224121°C,35.146278381347656%
2023-03-06T19:40:00+04:00 Dubai,23.37361717224121°C,35.146278381347656%
2023-03-06T19:45:00+04:00 Dubai,23.224517822265625°C,35.146278381347656%
2023-03-06T19:50:00+04:00 Dubai,23.224517822265625°C,35.146278381347656%
2023-03-06T19:55:00+04:00 Dubai,23.224517822265625°C,35.146278381347656%
2023-03-06T20:00:00+04:00 Dubai,23.224517822265625°C,35.146278381347656%
2023-03-06T20:05:00+04:00 Dubai,23.224517822265625°C,35.146278381347656%
2023-03-06T20:10:00+04:00 Dubai,23.224517822265625°C,35.146278381347656%
2023-03-06T20:15:00+04:00 Dubai,23.224517822265625°C,35.146278381347656%
2023-03-06T20:20:00+04:00 Dubai,23.224517822265625°C,35.146278381347656%
2023-03-06T20:25:00+04:00 Dubai,23.224517822265625°C,35.146278381347656%
2023-03-06T20:30:00+04:00 Dubai,23.224517822265625°C,35.146278381347656%
2023-03-06T20:35:00+04:00 Dubai,23.224517822265625°C,35.146278381347656%
2023-03-06T20:40:00+04:00 Dubai,23.224517822265625°C,35.146278381347656%
2023-03-06T20:45:00+04:00 Dubai,23.224517822265625°C,35.146278381347656%
2023-03-06T20:50:00+04:00 Dubai,23.224517822265625°C,35.146278381347656%
2023-03-06T20:55:00+04:00 Dubai,23.224517822265625°C,35.146278381347656%
2023-03-06T21:00:00+04:00 Dubai,23.224517822265625°C,35.146278381347656%
2023-03-06T21:05:00+04:00 Dubai,23.224517822265625°C,35.146278381347656%
2023-03-06T21:10:00+04:00 Dubai,23.224517822265625°C,35.146278381347656%
2023-03-06T21:15:00+04:00 Dubai,23.224517822265625°C,35.146278381347656%
2023-03-06T21:20:00+04:00 Dubai,23.224517822265625°C,35.146278381347656%
2023-03-06T21:25:00+04:00 Dubai,23.224517822265625°C,35.146278381347656%
2023-03-06T21:30:00+04:00 Dubai,23.07598304748535°C,35.146278381347656%
2023-03-06T21:35:00+04:00 Dubai,23.07598304748535°C,35.146278381347656%
2023-03-06T21:40:00+04:00 Dubai,23.07598304748535°C,35.146278381347656%
2023-03-06T21:45:00+04:00 Dubai,23.07598304748535°C,35.146278381347656%
2023-03-06T21:50:00+04:00 Dubai,23.07598304748535°C,35.146278381347656%
2023-03-06T21:55:00+04:00 Dubai,23.07598304748535°C,35.146278381347656%
2023-03-06T22:00:00+04:00 Dubai,23.07598304748535°C,35.146278381347656%
2023-03-06T22:05:00+04:00 Dubai,23.07598304748535°C,35.146278381347656%
2023-03-06T22:10:00+04:00 Dubai,23.07598304748535°C,35.146278381347656%
2023-03-06T22:15:00+04:00 Dubai,23.07598304748535°C,35.146278381347656%
2023-03-06T22:20:00+04:00 Dubai,23.07598304748535°C,35.146278381347656%
2023-03-06T22:25:00+04:00 Dubai,23.07598304748535°C,35.146278381347656%
2023-03-06T22:30:00+04:00 Dubai,23.07598304748535°C,35.146278381347656%
2023-03-06T22:35:00+04:00 Dubai,23.07598304748535°C,35.146278381347656%
2023-03-06T22:40:00+04:00 Dubai,23.07598304748535°C,35.146278381347656%
2023-03-06T22:45:00+04:00 Dubai,23.07598304748535°C,35.146278381347656%
2023-03-06T22:50:00+04:00 Dubai,23.07598304748535°C,35.146278381347656%
2023-03-06T22:55:00+04:00 Dubai,23.07598304748535°C,35.146278381347656%
2023-03-06T23:00:00+04:00 Dubai,23.07598304748535°C,35.146278381347656%
2023-03-06T23:05:00+04:00 Dubai,23.07598304748535°C,35.146278381347656%
2023-03-06T23:10:00+04:00 Dubai,23.07598304748535°C,35.146278381347656%
2023-03-06T23:15:00+04:00 Dubai,22.926443099975586°C,35.146278381347656%
2023-03-06T23:20:00+04:00 Dubai,22.926443099975586°C,35.146278381347656%
